date,NIP,initialSpreadToSwap,coupon,maturityTerm,spreadToSwap,spreadDiscount,maturityTermLog,issuerType,paymentRank,issueSize,issueSizeLog,rating,month,zSpread,zSpreadTrailing,MOVE,MOVETrailing,MOVERetsTrailing,iboxxRetsTrailing
2019-05-22,5.177834853561119,0.45,0.696,9.0,0.3549999999999999,0.2056685642908952,2.19722457733622,1,4,650.0,6.476972362889683,5.0,5,0.3833263993,0.36897699138,0.553473,0.5187543181818182,0.1556279844739494,-0.8314700000000005
2019-05-22,-0.2003876199533095,0.13,0.05,5.0,0.085,-0.0346972958700716,1.6094379124341005,0,1,1250.0,7.1308988302963465,1.0,5,0.3833263993,0.36897699138,0.553473,0.5187543181818182,0.1556279844739494,-0.8314700000000005
2019-05-22,1.9367756518367767,0.65,0.465,5.0,0.5,0.1062923635886281,1.6094379124341005,0,4,500.0,6.214608098422191,7.0,5,0.3833263993,0.36897699138,0.553473,0.5187543181818182,0.1556279844739494,-0.8314700000000005
2019-05-22,0.2100310548707642,0.02,0.375,10.0,-0.0549999999999999,0.0096949871161095,2.302585092994046,0,1,500.0,6.214608098422191,1.0,5,0.3833263993,0.36897699138,0.553473,0.5187543181818182,0.1556279844739494,-0.8314700000000005
2019-05-23,3.929163520366515,1.25,1.625,15.0,0.8798999999999999,0.4434769100272143,2.70805020110221,1,4,700.0,6.551080335043404,7.0,5,0.3876401334,0.3698657124285714,0.549586,0.521563590909091,0.1254766400307998,-0.8784347000000005
2019-05-24,21.154125363749323,0.975,1.125,10.0,0.723,0.0267186008143976,2.302585092994046,1,4,1000.0,6.907755278982137,6.0,5,0.3985391842,0.3710684415952381,0.610665,0.5266914545454546,0.2565045894778428,-0.9709114000000004
2019-05-24,24.18589804305016,0.825,0.75,7.0,0.623,0.0287097555316809,1.9459101490553128,1,4,1000.0,6.907755278982137,6.0,5,0.3985391842,0.3710684415952381,0.610665,0.5266914545454546,0.2565045894778428,-0.9709114000000004
2019-05-28,10.677111904860835,1.7,1.375,5.0,1.44,0.3370895841291961,1.6094379124341005,1,4,350.0,5.857933154483459,10.0,5,0.3952800830999999,0.37375968294,0.605383,0.5312437727272727,0.2907953091684434,-1.0089553000000004
2019-05-28,1.505959581424285,0.1,0.25,8.0,0.06,-0.0237468569346154,2.079441541679836,0,1,500.0,6.214608098422191,1.0,5,0.3952800830999999,0.37375968294,0.605383,0.5312437727272727,0.2907953091684434,-1.0089553000000004
2019-05-28,-1.1626560134066497,0.1,0.375,10.0,5.551115123125783e-17,-0.1120019715446054,2.302585092994046,0,1,500.0,6.214608098422191,1.0,5,0.3952800830999999,0.37375968294,0.605383,0.5312437727272727,0.2907953091684434,-1.0089553000000004
2019-05-29,-15.38402817496998,0.43,0.5,7.0,0.4101000000000001,-0.6618379087475175,1.9459101490553128,0,3,400.0,5.991464547107982,3.0,5,0.4024085224,0.3751239133904762,0.617682,0.5387099047619047,0.2646041777990702,-1.0646398000000006
2019-06-04,15.796536617354018,1.175,1.125,10.0,0.8220000000000001,0.0436341718138618,2.302585092994046,1,4,750.0,6.620073206530356,7.0,6,0.3947407944,0.3847256339857142,0.7355740000000001,0.5828302,0.4942187373039732,-0.7008919000000005
2019-06-04,16.77566738474324,1.1,1.125,11.0,0.746,0.6179401739158553,2.3978952727983707,1,4,700.0,6.551080335043404,7.0,6,0.3947407944,0.3847256339857142,0.7355740000000001,0.5828302,0.4942187373039732,-0.7008919000000005
2019-06-04,2.806139136535734,0.8,0.523,5.0,0.628,0.154898281888291,1.6094379124341005,0,4,750.0,6.620073206530356,7.0,6,0.3947407944,0.3847256339857142,0.7355740000000001,0.5828302,0.4942187373039732,-0.7008919000000005
2019-06-05,1.4562344281599466,1.025,0.75,7.1,0.7233466457606873,-0.195158392414237,1.9600947840472696,1,4,750.0,6.620073206530356,5.0,6,0.3940995483,0.385151721,0.752595,0.5909142380952381,0.542892111640036,-0.6034209000000006
2019-06-05,1.916954112045372,0.2,0.125,7.0,0.107,0.1402131884723039,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,6,0.3940995483,0.385151721,0.752595,0.5909142380952381,0.542892111640036,-0.6034209000000006
2019-06-11,16.06129154339103,1.75,1.375,7.0,1.362,0.5883844304910857,1.9459101490553128,0,3,1250.0,7.1308988302963465,8.0,6,0.3558558931,0.3885383707714285,0.656237,0.6332953,0.3276651445843339,0.1569561999999995
2019-06-12,2.4913450881133845,0.825,0.75,7.0,0.74,0.3450302049398933,1.9459101490553128,0,2,250.0,5.521460917862246,6.0,6,0.3543526928,0.3869844763181818,0.649288,0.6340568571428571,0.3512110762648197,0.1865005999999995
2019-06-12,-0.9603873299845952,0.1,0.05,7.0,0.04,-0.0845855780210285,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,6,0.3543526928,0.3869844763181818,0.649288,0.6340568571428571,0.3512110762648197,0.1865005999999995
2019-06-12,-1.0103873299845954,0.1,0.05,7.0,0.04,-0.0845855780210285,1.9459101490553128,0,1,1250.0,7.1308988302963465,1.0,6,0.3543526928,0.3869844763181818,0.649288,0.6340568571428571,0.3512110762648197,0.1865005999999995
2019-06-12,4.400149551534836,0.6,0.25,5.0,0.395,0.0877182903751632,1.6094379124341005,0,2,1250.0,7.1308988302963465,6.0,6,0.3543526928,0.3869844763181818,0.649288,0.6340568571428571,0.3512110762648197,0.1865005999999995
2019-06-12,14.676423520311722,1.225,1.0,7.0,0.99,0.3488739534168736,1.9459101490553128,0,3,1000.0,6.907755278982137,8.0,6,0.3543526928,0.3869844763181818,0.649288,0.6340568571428571,0.3512110762648197,0.1865005999999995
2019-06-12,0.7058951614511244,0.15,0.625,15.0,0.0280000000000001,0.0702798213041669,2.70805020110221,0,1,500.0,6.214608098422191,8.5,6,0.3543526928,0.3869844763181818,0.649288,0.6340568571428571,0.3512110762648197,0.1865005999999995
2019-06-12,15.336954776506593,1.8,1.5,7.0,1.49,0.65610653246038,1.9459101490553128,1,4,650.0,6.476972362889683,8.0,6,0.3543526928,0.3869844763181818,0.649288,0.6340568571428571,0.3512110762648197,0.1865005999999995
2019-06-13,4.053751784318695,1.825,1.5,7.5,1.454918748373618,0.7997601849754161,2.0149030205422647,1,4,500.0,6.214608098422191,8.5,6,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.3831469282065689,0.2020811999999995
2019-06-13,23.50995408174056,1.1,0.625,5.0,0.78,0.2229720856921649,1.6094379124341005,1,3,500.0,6.214608098422191,7.0,6,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.3831469282065689,0.2020811999999995
2019-06-13,0.9781954396004972,0.35,0.5,10.0,0.24,0.1442310424291674,2.302585092994046,0,1,500.0,6.214608098422191,3.0,6,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.3831469282065689,0.2020811999999995
2019-06-13,0.7812034462381096,0.03,0.0,8.0,-0.088,-0.0859922288711208,2.079441541679836,0,1,1000.0,6.907755278982137,1.0,6,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.3831469282065689,0.2020811999999995
2019-06-13,7.116330824997739,1.4,1.125,7.0,1.1209,0.5112331304289812,1.9459101490553128,0,3,500.0,6.214608098422191,9.0,6,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.3831469282065689,0.2020811999999995
2019-06-13,0.4901674243272531,0.08,0.75,20.0,0.0010000000000001,0.0075258108077,2.995732273553991,0,1,1550.0,7.346010209913293,1.0,6,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.3831469282065689,0.2020811999999995
2019-06-13,0.6682405180852129,1.2,0.625,5.0,0.78,0.4918852491040675,1.6094379124341005,1,2,500.0,6.214608098422191,8.0,6,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.3831469282065689,0.2020811999999995
2019-06-13,-3.207780741637684,0.7,0.625,11.0,0.2856000000000001,-0.0880774280837219,2.3978952727983707,1,4,600.0,6.396929655216146,7.0,6,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.3831469282065689,0.2020811999999995
2019-06-14,-1.556517530317704,0.625,0.375,8.0,0.299,-0.0475136832011025,2.079441541679836,1,4,750.0,6.620073206530356,7.0,6,0.3644666303,0.3842739396136363,0.7573820000000001,0.6487825714285714,0.6202313387656087,0.2621938999999995
2019-06-14,18.63057272257236,2.9,2.5,5.0,2.665,0.4627681021734293,1.6094379124341005,0,2,500.0,6.214608098422191,12.0,6,0.3644666303,0.3842739396136363,0.7573820000000001,0.6487825714285714,0.6202313387656087,0.2621938999999995
2019-06-14,15.856808455559602,1.175,0.625,5.0,0.79,0.2884891301841507,1.6094379124341005,0,3,500.0,6.214608098422191,6.0,6,0.3644666303,0.3842739396136363,0.7573820000000001,0.6487825714285714,0.6202313387656087,0.2621938999999995
2019-06-17,26.59210310646588,1.3,1.0,8.0,0.911,0.5662895007383973,2.079441541679836,0,4,1500.0,7.313220387090301,8.0,6,0.359430946,0.3825129721136363,0.808203,0.6599346666666667,0.7300161613134546,0.3948062999999995
2019-06-17,2.6194716304236607,0.85,0.625,9.0,0.449,0.2444841975208421,2.19722457733622,1,4,400.0,5.991464547107982,7.0,6,0.359430946,0.3825129721136363,0.808203,0.6599346666666667,0.7300161613134546,0.3948062999999995
2019-06-17,-8.008429228246083,0.975,0.875,10.0,0.617,0.2614508894006921,2.302585092994046,1,4,400.0,5.991464547107982,8.5,6,0.359430946,0.3825129721136363,0.808203,0.6599346666666667,0.7300161613134546,0.3948062999999995
2019-06-18,4.7898406009768975,0.6,0.3,5.0,0.515,0.0435044196963719,1.6094379124341005,0,4,500.0,6.214608098422191,4.0,6,0.3557438292,0.3813661900857143,0.7687510000000001,0.67439465,0.6791518956098563,0.2987962999999995
2019-06-18,-0.3051373941760601,1.0,0.625,5.0,0.84,0.226781859321936,1.6094379124341005,0,3,1250.0,7.1308988302963465,5.0,6,0.3557438292,0.3813661900857143,0.7687510000000001,0.67439465,0.6791518956098563,0.2987962999999995
2019-06-19,-0.1661938886522627,0.9,0.375,5.0,0.6,0.2538053302137688,1.6094379124341005,0,2,1000.0,6.907755278982137,7.0,6,0.3278723198,0.3789346505272727,0.7673650000000001,0.6788218095238095,0.6047181786433513,0.3459744999999995
2019-06-19,2.100706973289302,0.8,0.25,6.0,0.3655,0.0681853788102653,1.791759469228055,1,4,600.0,6.396929655216146,9.0,6,0.3278723198,0.3789346505272727,0.7673650000000001,0.6788218095238095,0.6047181786433513,0.3459744999999995
2019-06-24,1.791939680868042,0.7,0.75,12.0,0.3984999999999999,0.0935429703103652,2.4849066497880004,1,4,500.0,6.214608098422191,5.0,6,0.3125376962,0.3693071498909091,0.7462690000000001,0.7033467619047619,0.36370846162983,0.4001341999999995
2019-06-24,1.0656190836200352,1.075,0.625,5.0,0.8314999999999999,0.2477505520025281,1.6094379124341005,0,3,500.0,6.214608098422191,8.0,6,0.3125376962,0.3693071498909091,0.7462690000000001,0.7033467619047619,0.36370846162983,0.4001341999999995
2019-06-24,-6.777210287094377,0.725,0.625,11.0,0.3420000000000001,0.0962520713302727,2.3978952727983707,1,4,600.0,6.396929655216146,7.0,6,0.3125376962,0.3693071498909091,0.7462690000000001,0.7033467619047619,0.36370846162983,0.4001341999999995
2019-06-24,6.06428708939693,1.125,0.875,7.0,0.9195,0.3026825588810701,1.9459101490553128,0,3,750.0,6.620073206530356,8.0,6,0.3125376962,0.3693071498909091,0.7462690000000001,0.7033467619047619,0.36370846162983,0.4001341999999995
2019-06-25,15.290473335669004,1.3,0.9,8.0,0.877,0.7072125050294094,2.079441541679836,0,4,500.0,6.214608098422191,8.0,6,0.3139606446,0.3645917575333333,0.737603,0.71459185,0.3788956541408763,0.3929505999999995
2019-06-26,10.104789835324825,-0.01,0.0,5.0,0.195,-0.0857468157651083,1.6094379124341005,0,1,750.0,6.620073206530356,8.5,6,0.3132315014,0.3622572004363636,0.742246,0.7159087142857143,0.2820820191454007,0.3633663999999995
2019-06-26,5.079769853246011,0.65,0.375,6.5,0.4494518021744728,-0.0913347714474764,1.8718021769015916,1,4,600.0,6.396929655216146,6.0,6,0.3132315014,0.3622572004363636,0.742246,0.7159087142857143,0.2820820191454007,0.3633663999999995
2019-07-01,10.41856164377401,1.45,0.75,5.0,1.0055,0.8496557379596352,1.6094379124341005,0,4,600.0,6.396929655216146,10.0,7,0.3190869169,0.3452830503190476,0.7043389999999999,0.7238946363636364,0.2362159809321213,0.8110150999999994
2019-07-01,1.5412440816058068,0.5,0.005,4.5,0.2961849735157559,0.2394339111791422,1.5040773967762742,1,4,600.0,6.396929655216146,6.0,7,0.3190869169,0.3452830503190476,0.7043389999999999,0.7238946363636364,0.2362159809321213,0.8110150999999994
2019-07-01,3.826051814681621,0.75,0.375,8.0,0.3835,0.4676182622225775,2.079441541679836,1,4,600.0,6.396929655216146,6.0,7,0.3190869169,0.3452830503190476,0.7043389999999999,0.7238946363636364,0.2362159809321213,0.8110150999999994
2019-07-01,-1.4535398652910096,0.5,0.125,4.5,0.4161849735157559,0.018892122339832,1.5040773967762742,0,2,1560.0,7.352441100243583,6.0,7,0.3190869169,0.3452830503190476,0.7043389999999999,0.7238946363636364,0.2362159809321213,0.8110150999999994
2019-07-02,2.5936614685778463,1.4,0.875,6.0,1.05,0.915796568554659,1.791759469228055,0,2,500.0,6.214608098422191,8.0,7,0.2961031882,0.343047602040909,0.665296,0.7260351904761905,0.1677350052305295,0.8735001999999995
2019-07-02,14.03913412166454,1.375,0.625,6.0,0.8,0.5802035869488157,1.791759469228055,1,4,800.0,6.684611727667927,8.0,7,0.2961031882,0.343047602040909,0.665296,0.7260351904761905,0.1677350052305295,0.8735001999999995
2019-07-02,10.894910567249278,1.825,1.45,9.0,1.382,0.7841273973620606,2.19722457733622,1,4,600.0,6.396929655216146,8.0,7,0.2961031882,0.343047602040909,0.665296,0.7260351904761905,0.1677350052305295,0.8735001999999995
2019-07-03,3.8704298070427328,0.2,0.25,10.0,0.141,0.0011158248429542,2.302585092994046,0,1,1500.0,7.313220387090301,3.0,7,0.2845706207,0.3405051245913043,0.685997,0.7242152727272727,0.2130718792440016,1.0203735999999994
2019-07-03,0.7492353316855256,0.1,0.04,8.0,0.085,-0.0125120290560305,2.079441541679836,0,1,1000.0,6.907755278982137,1.0,7,0.2845706207,0.3405051245913043,0.685997,0.7242152727272727,0.2130718792440016,1.0203735999999994
2019-07-08,2.6620452189412704,0.08,0.125,10.0,0.0199,-0.0052959843858599,2.302585092994046,0,1,1000.0,6.907755278982137,1.0,7,0.2925316794,0.3255620249086957,0.6527729999999999,0.7144859047619049,0.1877540548703933,1.0650846999999997
2019-07-10,15.68841456169865,0.95,0.5,6.0,0.635,0.1762739340404563,1.791759469228055,0,3,1000.0,6.907755278982137,7.0,7,0.294679828,0.3194594182434783,0.629002,0.7068701428571428,0.0390149706879776,0.8376348999999995
2019-07-10,2.32451684294565,0.01,0.01,8.0,-0.007,0.027983039437463,2.079441541679836,0,1,500.0,6.214608098422191,1.0,7,0.294679828,0.3194594182434783,0.629002,0.7068701428571428,0.0390149706879776,0.8376348999999995
2019-07-11,1.0055718458488423,1.25,0.875,6.0,0.98,0.7992413288947013,1.791759469228055,0,2,1000.0,6.907755278982137,9.0,7,0.2865040097,0.3164441189652174,0.623884,0.7053295238095239,0.0100407653128955,0.8551058999999996
2019-07-11,21.884404482250524,1.0,0.375,4.0,0.6399999999999999,0.5840442778585054,1.3862943611198906,0,4,500.0,6.214608098422191,8.0,7,0.2865040097,0.3164441189652174,0.623884,0.7053295238095239,0.0100407653128955,0.8551058999999996
2019-07-16,11.397335033149648,0.7,0.339,5.0,0.5815,0.1569332025498281,1.6094379124341005,0,4,500.0,6.214608098422191,7.0,7,0.2847799666,0.3039452694772727,0.618957,0.68945375,-0.1483922895942543,0.9352809999999996
2019-07-16,-1.806457085462157,0.55,0.125,5.0,0.3674999999999999,0.0510207358216767,1.6094379124341005,0,4,1000.0,6.907755278982137,6.0,7,0.2847799666,0.3039452694772727,0.618957,0.68945375,-0.1483922895942543,0.9352809999999996
2019-07-17,1.881717878450387,0.65,0.375,7.0,0.4855,-0.1463968059055552,1.9459101490553128,0,3,500.0,6.214608098422191,7.0,7,0.2853044869,0.3031348006695652,0.612943,0.685810380952381,-0.1667147017159388,1.0568039999999994
2019-07-18,4.550757382485962,0.7,0.125,6.0,0.3199999999999999,0.0500609206304152,1.791759469228055,1,4,500.0,6.214608098422191,8.0,7,0.2901257392999999,0.3002818402391304,0.622913,0.6788657142857143,-0.172313129903866,0.9092678999999996
2019-07-23,16.2355357419382,1.0,0.45,6.0,0.675,0.2816951382890001,1.791759469228055,1,4,500.0,6.214608098422191,9.0,7,0.29621883,0.2954411857318182,0.60974,0.6592406499999999,-0.1123669438427318,0.5248874999999996
2019-07-26,6.869980516758779,0.7,0.25,8.0,0.3439,0.467424779029061,2.079441541679836,1,4,750.0,6.620073206530356,9.0,7,0.2820378844,0.2926313684391304,0.609893,0.6444878095238095,-0.108679766988475,0.7972534999999996
2019-07-30,6.532799180860262,0.75,0.125,7.0,0.2999999999999999,-0.0890024270132051,1.9459101490553128,1,4,500.0,6.214608098422191,6.0,7,0.2874190115,0.2890425388681818,0.5854630000000001,0.6283939000000001,-0.2755990759747242,0.5218616999999994
2019-07-30,0.4245102295824807,1.0,0.8,12.0,0.6220000000000001,-0.6501147805957171,2.4849066497880004,1,4,750.0,6.620073206530356,6.0,7,0.2874190115,0.2890425388681818,0.5854630000000001,0.6283939000000001,-0.2755990759747242,0.5218616999999994
2019-08-01,7.204682078440499,0.8,0.375,7.25,0.6011470210891264,0.1476443668513609,1.9810014688665836,1,4,1000.0,6.907755278982137,6.0,8,0.2813321784,0.287110354640909,0.552468,0.6206419047619048,-0.2800453499964164,0.3584606999999995
2019-08-01,-0.8210275529085773,0.675,0.0,4.5,0.3908553829886766,0.1620491528307516,1.5040773967762742,1,4,750.0,6.620073206530356,6.0,8,0.2813321784,0.287110354640909,0.552468,0.6206419047619048,-0.2800453499964164,0.3584606999999995
2019-08-01,16.725434199395576,0.95,0.75,10.5,0.7472627183931984,-0.2432920288613948,2.3513752571634776,1,4,750.0,6.620073206530356,6.0,8,0.2813321784,0.287110354640909,0.552468,0.6206419047619048,-0.2800453499964164,0.3584606999999995
2019-08-15,11.584161278925915,0.9,0.125,5.0,0.69,0.8906005901641457,1.6094379124341005,1,4,1000.0,6.907755278982137,8.0,8,0.3660047474,0.3095494862363636,0.8721939999999999,0.6772928181818182,0.2714253852422095,-1.0021896000000003
2019-08-20,22.54471522687656,1.35,0.5,6.0,0.975,0.6810730055651953,1.791759469228055,0,3,1000.0,6.907755278982137,8.0,8,0.3894918917,0.3255439328428571,0.864916,0.7171899523809524,0.3681309990066246,-0.7797366000000006
2019-08-21,-6.063089123989414,0.65,0.0,5.0,0.485,0.3106179170587421,1.6094379124341005,1,4,750.0,6.620073206530356,9.0,8,0.3763454115999999,0.3278530909681818,0.8686419999999999,0.7240741363636364,0.3809844801765336,-0.8297801000000006
2019-08-27,7.212757526448185,0.85,0.1,6.0,0.5385,0.3211266442742563,1.791759469228055,0,4,1000.0,6.907755278982137,7.0,8,0.3402047542999999,0.3405677262142857,0.8797929999999999,0.7798217619047618,0.4214121497939274,-0.7528167000000004
2019-08-27,-40.032483690879175,0.575,0.125,5.0,0.6359,0.39892309617405,1.6094379124341005,1,4,1000.0,6.907755278982137,5.0,8,0.3402047542999999,0.3405677262142857,0.8797929999999999,0.7798217619047618,0.4214121497939274,-0.7528167000000004
2019-08-27,5.860935001250201,0.85,0.125,5.0,0.6359,0.2514073771229737,1.6094379124341005,0,3,500.0,6.214608098422191,8.0,8,0.3402047542999999,0.3405677262142857,0.8797929999999999,0.7798217619047618,0.4214121497939274,-0.7528167000000004
2019-08-27,7.566487843287941,0.7,0.05,7.0,0.4844999999999999,0.0786525543591587,1.9459101490553128,0,3,750.0,6.620073206530356,6.0,8,0.3402047542999999,0.3405677262142857,0.8797929999999999,0.7798217619047618,0.4214121497939274,-0.7528167000000004
2019-08-28,20.44946715229986,1.85,1.125,6.5,1.590166034256477,0.9410751334879524,1.8718021769015916,1,4,650.0,6.476972362889683,11.0,8,0.3418400561,0.3406255593909091,0.886712,0.7846804090909092,0.4466467518186845,-0.6819358000000004
2019-08-28,-3.3359791117556616,1.0,0.375,8.0,0.78,0.1412205730787057,2.079441541679836,0,3,500.0,6.214608098422191,9.0,8,0.3418400561,0.3406255593909091,0.886712,0.7846804090909092,0.4466467518186845,-0.6819358000000004
2019-08-28,7.584953464972419,0.75,0.125,7.0,0.57,0.1222312406244434,1.9459101490553128,0,4,750.0,6.620073206530356,7.0,8,0.3418400561,0.3406255593909091,0.886712,0.7846804090909092,0.4466467518186845,-0.6819358000000004
2019-08-28,24.535960519033445,1.6,0.875,10.0,1.17,0.8914856990333476,2.302585092994046,1,4,500.0,6.214608098422191,10.0,8,0.3418400561,0.3406255593909091,0.886712,0.7846804090909092,0.4466467518186845,-0.6819358000000004
2019-08-28,4.11105877626725,0.65,0.0,7.5,0.4265470970332438,0.1824583057903778,2.0149030205422647,1,4,750.0,6.620073206530356,7.0,8,0.3418400561,0.3406255593909091,0.886712,0.7846804090909092,0.4466467518186845,-0.6819358000000004
2019-08-28,6.449976953880555,0.95,0.125,7.0,0.57,0.1517775959456906,1.9459101490553128,0,3,1000.0,6.907755278982137,7.0,8,0.3418400561,0.3406255593909091,0.886712,0.7846804090909092,0.4466467518186845,-0.6819358000000004
2019-08-29,11.843146101078675,0.75,0.125,5.0,0.6499999999999999,0.3323340639149634,1.6094379124341005,0,2,500.0,6.214608098422191,7.0,8,0.3477152934,0.3433662994772727,0.898664,0.7989168181818183,0.4426797963760589,-0.5613454000000004
2019-08-29,1.677764501805143,0.725,0.0,7.0,0.435,0.185180317709847,1.9459101490553128,1,4,750.0,6.620073206530356,8.0,8,0.3477152934,0.3433662994772727,0.898664,0.7989168181818183,0.4426797963760589,-0.5613454000000004
2019-08-29,4.261960937059508,-0.01,0.01,4.0,0.555,0.0130446087361178,1.3862943611198906,0,1,500.0,6.214608098422191,1.0,8,0.3477152934,0.3433662994772727,0.898664,0.7989168181818183,0.4426797963760589,-0.5613454000000004
2019-08-30,8.144501907132607,1.6,1.125,8.0,1.5185,0.3461580079717874,2.079441541679836,1,4,500.0,6.214608098422191,9.0,8,0.3438599744,0.3457531222363637,0.869435,0.8121443181818182,0.377440604820056,-0.3465058000000004
2019-09-04,0.3222172433850371,0.11,0.01,9.0,0.315,0.0714344743086193,2.19722457733622,0,1,750.0,6.620073206530356,1.0,9,0.3370811561,0.3516006625521739,0.852653,0.8442074285714286,0.3983878374389085,-0.1660414000000004
2019-09-04,14.041991679829938,1.25,0.75,12.0,0.895,0.5375466675526787,2.4849066497880004,1,4,1750.0,7.467371066917559,6.0,9,0.3370811561,0.3516006625521739,0.852653,0.8442074285714286,0.3983878374389085,-0.1660414000000004
2019-09-04,4.408104917748909,0.7,0.125,7.0,0.55,0.076289655289499,1.9459101490553128,0,2,500.0,6.214608098422191,7.0,9,0.3370811561,0.3516006625521739,0.852653,0.8442074285714286,0.3983878374389085,-0.1660414000000004
2019-09-04,18.690480839572785,1.1,0.45,8.5,0.7840122912442072,0.5269683565032337,2.1400661634962708,1,4,1250.0,7.1308988302963465,6.0,9,0.3370811561,0.3516006625521739,0.852653,0.8442074285714286,0.3983878374389085,-0.1660414000000004
2019-09-04,10.038203120781352,0.95,0.2,6.5,0.6514346337581722,0.0427824724976467,1.8718021769015916,1,4,1250.0,7.1308988302963465,6.0,9,0.3370811561,0.3516006625521739,0.852653,0.8442074285714286,0.3983878374389085,-0.1660414000000004
2019-09-04,0.9080251884342186,0.07,0.01,10.0,0.2649999999999999,-0.0758439708689829,2.302585092994046,0,1,500.0,6.214608098422191,1.0,9,0.3370811561,0.3516006625521739,0.852653,0.8442074285714286,0.3983878374389085,-0.1660414000000004
2019-09-04,23.35340418550688,1.9,1.8,30.0,1.665,0.5203564268019625,3.4011973816621555,1,4,750.0,6.620073206530356,6.0,9,0.3370811561,0.3516006625521739,0.852653,0.8442074285714286,0.3983878374389085,-0.1660414000000004
2019-09-04,17.54416956575898,1.55,1.35,20.0,1.262,0.5127707363364802,2.995732273553991,1,4,1250.0,7.1308988302963465,6.0,9,0.3370811561,0.3516006625521739,0.852653,0.8442074285714286,0.3983878374389085,-0.1660414000000004
2019-09-05,8.441666608971747,1.225,0.8,10.5,0.9305793882847496,0.2972186249530686,2.3513752571634776,1,4,1250.0,7.1308988302963465,9.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
2019-09-05,7.120978960428022,0.925,0.25,6.5,0.6367564777938466,0.2674108001226692,1.8718021769015916,1,4,1000.0,6.907755278982137,9.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
2019-09-05,10.62649042041154,2.0,1.8,20.0,1.564,0.5918427349330186,2.995732273553991,1,4,750.0,6.620073206530356,9.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
2019-09-05,5.686260126632717,1.15,0.5,6.0,0.915,0.5912264743959925,1.791759469228055,1,4,650.0,6.476972362889683,9.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
2019-09-05,17.313448347593457,1.55,1.125,10.0,1.28,0.7193088205904573,2.302585092994046,1,4,750.0,6.620073206530356,9.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
2019-09-05,6.430478029447254,0.725,0.0,4.7,0.4783279353279338,-0.0886470840434199,1.547562508716013,1,4,700.0,6.551080335043404,8.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
2019-09-05,10.86013474313605,1.25,0.5,5.0,0.965,0.3069855442649199,1.6094379124341005,0,4,850.0,6.745236349484363,9.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
2019-09-09,3.614940657215753,0.3,0.05,10.0,0.205,0.2397614099694529,2.302585092994046,0,1,500.0,6.214608098422191,1.0,9,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.2923742361365027,0.3211876999999996
2019-09-09,11.825504375833228,0.8,0.125,7.0,0.48,0.4791367305841373,1.9459101490553128,1,4,900.0,6.802394763324311,7.0,9,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.2923742361365027,0.3211876999999996
2019-09-09,13.49207114207656,0.7,0.0,5.0,0.465,0.3476214751333152,1.6094379124341005,1,4,700.0,6.551080335043404,7.0,9,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.2923742361365027,0.3211876999999996
2019-09-09,7.800728472800184,1.025,0.7,12.0,0.745,0.3924049557965616,2.4849066497880004,1,4,500.0,6.214608098422191,8.0,9,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.2923742361365027,0.3211876999999996
2019-09-09,2.1627080229813616,0.9,0.25,5.0,0.715,0.2779189278959974,1.6094379124341005,0,3,500.0,6.214608098422191,9.0,9,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.2923742361365027,0.3211876999999996
2019-09-09,2.400267720603124,0.05,0.01,9.0,0.235,0.0328038295771636,2.19722457733622,0,1,650.0,6.476972362889683,7.0,9,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.2923742361365027,0.3211876999999996
2019-09-10,7.082247984833799,1.025,0.375,7.0,0.6991,0.412487770079179,1.9459101490553128,1,4,600.0,6.396929655216146,10.0,9,0.3282065092,0.3500335766090909,0.7643819999999999,0.8509300999999999,0.2977446825849563,0.9159063999999996
