initialSpreadToSwap,coupon,maturityTerm,spreadToSwap,maturityTermLog,issuerType,paymentRank,issueSize,issueSizeLog,rating,zSpread,zSpreadTrailing,MOVE,MOVETrailing,retsTrailing
1.6,0.875,10.0,1.17,2.302585092994046,1,4,500.0,6.214608098422191,7.0,0.3418400561,0.3406255593909091,0.886712,0.7846804090909092,-0.6819358000000004
1.25,1.625,12.0,0.991,2.4849066497880004,1,4,600.0,6.396929655216146,2.0,0.3551822373,0.3565778745684211,0.5130870000000001,0.4874116666666667,-0.5070546000000005
4.0,3.375,6.0,3.49,1.791759469228055,1,4,900.0,6.802394763324311,7.0,0.7020392149,0.6634087461857143,0.6628000000000001,1.1003333333333334,-1.3911811000000005
0.1,0.375,10.0,5.551115123125783e-17,2.302585092994046,0,1,500.0,6.214608098422191,1.0,0.3952800830999999,0.37375968294,0.605383,0.5312437727272727,-1.0089553000000004
0.05,0.01,9.0,0.235,2.19722457733622,0,1,650.0,6.476972362889683,5.0,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.3211876999999996
0.85,0.625,8.0,0.516,2.079441541679836,1,4,600.0,6.396929655216146,3.0,0.2291255355999999,0.2352382494727272,0.7920999999999999,0.739005,-0.8884312000000008
1.175,1.0,10.0,0.903,2.302585092994046,1,4,300.0,5.703782474656201,3.0,0.3022671735,0.293833374340909,0.5372,0.5718863636363637,0.0494748999999993
0.35,3.106,5.0,0.4034999999999997,1.6094379124341005,0,1,750.0,6.620073206530356,8.0,0.3399819549,0.2988134449380952,1.1999,1.399425,0.9711877999999996
0.04,0.01,5.0,0.285,1.6094379124341005,0,1,500.0,6.214608098422191,9.0,0.2407171205,0.2509185686363636,0.5173,0.5801380952380952,0.3808051999999994
1.5,4.25,4.0,1.2390000000000003,1.3862943611198906,0,4,750.0,6.620073206530356,3.0,0.3801894390999999,0.3813659227681818,1.1667,1.2069894736842106,0.2038145999999996
1.1,0.625,12.0,0.662,2.4849066497880004,1,4,500.0,6.214608098422191,5.0,0.5292965874,0.5967206748956521,0.6049,0.5706,2.3931851
0.0,0.625,9.0,-0.139,2.19722457733622,0,1,750.0,6.620073206530356,8.0,0.3005841313,0.2867993907954545,0.503166,0.4916941363636363,-0.8014677000000003
0.8,0.125,7.0,0.48,1.9459101490553128,1,4,900.0,6.802394763324311,5.0,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.3211876999999996
0.625,0.25,4.0,0.415,1.3862943611198906,0,2,700.0,6.551080335043404,2.0,0.2217796694,0.2217831742318181,0.6825,0.6106333333333334,-0.0390754000000006
0.2,0.01,7.0,0.2449999999999999,1.9459101490553128,0,1,500.0,6.214608098422191,9.0,0.7051290326,0.709699995931579,0.616,0.623942857142857,-0.5363585000000004
0.8,0.375,7.0,0.5089,1.9459101490553128,1,4,1000.0,6.907755278982137,2.0,0.2248007716,0.248117834547619,0.5958,0.57225,0.4534760999999994
0.7,3.0,5.0,0.6749999999999998,1.6094379124341005,0,1,300.0,5.703782474656201,8.0,0.2805449168,0.2251200311227273,1.2154,1.2401285714285717,0.1569771999999996
1.1,0.375,5.0,0.8134999999999999,1.6094379124341005,0,3,500.0,6.214608098422191,6.0,0.3684548135,0.4037092053181819,0.5698,0.4229136363636364,0.2945928999999994
0.75,0.0,3.0,0.415,1.0986122886681098,1,4,500.0,6.214608098422191,2.0,0.2551374228,0.2776548951181818,0.5731,0.5748047619047619,-0.2573318000000006
0.875,0.125,5.0,0.4484999999999999,1.6094379124341005,1,4,700.0,6.551080335043404,2.0,0.2429719297,0.2501559869478261,0.6744,0.6040333333333334,0.1890630999999993
0.725,0.0,3.0,0.4050000000000001,1.0986122886681098,1,4,1250.0,7.1308988302963465,2.0,0.2825160385,0.2581106348714285,0.5548,0.5977619047619048,0.0311444999999993
1.25,2.25,5.0,0.8340000000000003,1.6094379124341005,1,4,750.0,6.620073206530356,2.0,0.2431198053,0.1844939048521739,1.1946,1.2480363636363636,-0.5096855000000006
1.825,1.45,9.0,1.382,2.19722457733622,1,4,600.0,6.396929655216146,2.0,0.2961031882,0.343047602040909,0.665296,0.7260351904761905,0.8735001999999995
0.32,3.0,7.0,0.2339999999999995,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,0.3400751979999999,0.3908363404173913,1.1276000000000002,1.1814947368421052,0.6096221999999997
1.1,1.875,3.0,0.695,1.0986122886681098,1,4,300.0,5.703782474656201,2.0,0.2431198053,0.1844939048521739,1.1946,1.2480363636363636,-0.5096855000000006
0.13,0.125,8.0,0.069,2.079441541679836,0,1,1250.0,7.1308988302963465,1.0,0.2288825387,0.23505397655,0.6283,0.572947619047619,0.3260363999999993
1.3,2.625,7.5,1.192489462435585,2.0149030205422647,0,3,1000.0,6.907755278982137,8.0,0.1707677927,0.1743529121761904,1.3163,1.20793,-0.1636890000000005
1.85,3.875,5.0,1.5499999999999998,1.6094379124341005,1,4,750.0,6.620073206530356,8.0,0.2805449168,0.2251200311227273,1.2154,1.2401285714285717,0.1569771999999996
0.65,1.5,10.0,0.5900000000000001,2.302585092994046,1,4,500.0,6.214608098422191,2.0,0.2270026583,0.23620507665,0.49549,0.5274592380952381,-0.0282972000000001
0.1,0.01,10.0,0.1691,2.302585092994046,0,1,1500.0,7.313220387090301,1.0,0.5189299535,0.5630391267565217,0.5404,0.5659636363636363,1.8214491999999995
0.5,0.005,4.5,0.2961849735157559,1.5040773967762742,1,4,600.0,6.396929655216146,6.0,0.3190869169,0.3452830503190476,0.7043389999999999,0.7238946363636364,0.8110150999999994
1.45,1.25,5.0,1.125,1.6094379124341005,0,3,1750.0,7.467371066917559,2.0,0.4387421905,0.4055850124952381,0.483198,0.5112795,0.0041583999999996
1.25,1.375,3.85,0.6927829303817314,1.3480731482996928,1,4,850.0,6.745236349484363,2.0,0.2091563584,0.2119169185454545,0.9177,1.061952380952381,-0.1886894000000005
0.65,0.0,6.0,0.195,1.791759469228055,1,4,1000.0,6.907755278982137,2.0,0.2876661722,0.3085238006761904,0.4955,0.548365,0.1723337999999994
3.7,2.875,5.0,3.03,1.6094379124341005,1,4,1000.0,6.907755278982137,7.0,0.7582199516999999,0.7029892639449999,0.7383,0.8065619047619047,-0.9312145000000004
1.7,4.875,7.0,1.5889999999999995,1.9459101490553128,0,3,500.0,6.214608098422191,5.0,0.3418217534,0.3615317602380952,1.2003,1.0840850000000002,0.2188753999999996
1.5,4.25,6.0,1.3610000000000002,1.791759469228055,0,3,750.0,6.620073206530356,5.0,0.4271519518,0.3587488232478261,1.2997,1.233225,0.2452698999999997
0.8,0.5,6.0,0.407,1.791759469228055,0,3,750.0,6.620073206530356,6.0,0.2297283281,0.2207691394,0.8311,0.785457142857143,0.6391800999999994
0.575,0.25,8.0,0.335,2.079441541679836,0,2,500.0,6.214608098422191,8.0,0.2459117915999999,0.250678405947619,0.5326,0.6031954545454545,0.2451648999999994
0.65,0.01,7.0,0.3815,1.9459101490553128,0,3,500.0,6.214608098422191,6.0,0.2780469743,0.3105496670478261,0.4238,0.4929428571428572,0.6306111999999994
0.1,0.01,12.0,0.0141,2.4849066497880004,0,1,1000.0,6.907755278982137,1.0,0.2838056342,0.2778152214363636,0.6804000000000001,0.6440809523809523,0.2413340999999996
0.7,0.5,5.0,0.412,1.6094379124341005,0,2,750.0,6.620073206530356,6.0,0.2443898816999999,0.2225804326681818,0.7469,0.773447619047619,0.3991699999999994
0.06,0.375,10.0,0.006,2.302585092994046,0,1,1000.0,6.907755278982137,1.0,0.2351974613,0.2232556807136363,0.7785,0.7744333333333334,0.3622654999999993
3.0,2.375,7.0,2.46,1.9459101490553128,1,4,750.0,6.620073206530356,3.0,0.7234362899,0.5216141851956522,0.8714,1.1678045454545456,-2.7596488000000003
0.1,0.01,10.0,0.245,2.302585092994046,0,1,1500.0,7.313220387090301,1.0,0.2718805809,0.2819125534210526,0.456,0.46159,0.2817536999999994
1.35,0.625,3.5,1.1223375235323076,1.252762968495368,0,2,300.0,5.703782474656201,8.0,0.286286591,0.3280522243181818,0.4249,0.53803,0.6148181999999993
0.675,0.375,8.0,0.2129999999999999,2.079441541679836,1,4,750.0,6.620073206530356,2.0,0.2171667322,0.2214361724409091,0.6547,0.6134380952380952,0.1103368999999994
2.75,2.375,7.0,2.61,1.9459101490553128,1,4,750.0,6.620073206530356,3.0,0.7051290326,0.709699995931579,0.616,0.623942857142857,-0.5363585000000004
1.15,2.875,11.0,0.8160000000000003,2.3978952727983707,1,4,750.0,6.620073206530356,2.0,0.3131894746,0.2484539218380952,1.0226,1.1127749999999998,0.1724828999999994
3.25,2.875,7.0,3.13,1.9459101490553128,1,4,500.0,6.214608098422191,3.0,0.6987722707999999,0.7095719700285714,0.5756,0.6151136363636364,-0.3975730000000004
0.14,3.25,4.25,-0.0175236930755091,1.4469189829363254,0,1,750.0,6.620073206530356,8.0,0.3767174038,0.3570903167380952,1.1011,1.0634,0.1520041999999996
0.04,0.125,7.0,-0.0659999999999999,1.9459101490553128,0,1,1000.0,6.907755278982137,8.0,0.3481628838,0.3574534476055555,0.478193,0.4838943,-0.1967664000000004
0.15,3.125,5.25,-0.0052300392841067,1.6582280766035324,0,1,1750.0,7.467371066917559,1.0,0.2844381617,0.2518373394772727,1.5289,1.4572095238095235,-0.0718746000000003
0.1,3.0,4.0,-0.0109999999999996,1.3862943611198906,0,1,500.0,6.214608098422191,1.0,0.3801894390999999,0.3813659227681818,1.1667,1.2069894736842106,0.2038145999999996
1.6,1.625,10.0,1.432,2.302585092994046,1,4,750.0,6.620073206530356,3.0,0.2288825387,0.23505397655,0.6283,0.572947619047619,0.3260363999999993
0.9,3.0,4.0,0.5919999999999996,1.3862943611198906,1,4,500.0,6.214608098422191,2.0,0.2569737015,0.2294181652380952,1.2307,1.254975,-0.0251097000000003
2.25,1.7,4.0,1.8855,1.3862943611198906,1,4,900.0,6.802394763324311,2.0,0.7063174782,0.5030994990304347,1.1109,1.1677045454545454,-3.3789443
0.37,3.25,3.0,0.129,1.0986122886681098,0,1,250.0,5.521460917862246,10.0,0.2721461301,0.2525765054380952,1.5361000000000002,1.295215,0.1162716999999996
0.08,0.625,8.0,-0.0390000000000001,2.079441541679836,0,1,500.0,6.214608098422191,1.0,0.2703623384999999,0.2812816921636363,0.496901,0.5246819,-0.0988650000000002
1.575,1.125,8.0,1.17,2.079441541679836,1,4,750.0,6.620073206530356,8.0,0.2647440074,0.2502099174863636,0.5851,0.6076909090909091,-0.0120272000000006
0.725,0.375,8.0,0.39,2.079441541679836,1,4,650.0,6.476972362889683,3.0,0.2873446286,0.2873106448380952,0.5633,0.5424,-0.1710569000000006
1.4,0.875,10.0,1.0784,2.302585092994046,1,4,600.0,6.396929655216146,8.0,0.3124339987,0.3408957942304347,0.3988,0.5676714285714285,0.0084004999999993
1.275,0.75,12.0,0.845,2.4849066497880004,1,4,500.0,6.214608098422191,2.0,0.492030359,0.5108542111363636,0.4643,0.5188904761904761,0.1679648999999994
0.1,0.01,10.0,0.2149,2.302585092994046,0,1,1250.0,7.1308988302963465,1.0,0.3791519432999999,0.2958498743863636,1.0489,0.7513,-1.3170773000000005
0.95,4.0,7.0,0.665,1.9459101490553128,1,4,500.0,6.214608098422191,5.0,0.3359700116999999,0.3603698625772727,1.236,1.0913190476190475,0.2663542999999996
1.025,1.0,10.0,0.8028,2.302585092994046,0,3,1000.0,6.907755278982137,5.0,0.2099337099,0.2192353126909091,0.667,0.6357,-0.1946404000000005
0.875,2.75,10.0,0.4889999999999999,2.302585092994046,1,4,925.0,6.829793737512425,8.0,0.2225586034,0.2300776232521739,1.3385,1.2133454545454547,0.1308744999999995
0.9,0.125,5.0,0.69,1.6094379124341005,1,4,1000.0,6.907755278982137,2.0,0.3660047474,0.3095494862363636,0.8721939999999999,0.6772928181818182,-1.0021896000000003
0.6,1.5,10.0,0.544,2.302585092994046,0,3,500.0,6.214608098422191,4.0,0.1183021472,0.117870731301,0.525082,0.5668336,-0.071259
0.18,1.75,7.0,0.1899999999999999,1.9459101490553128,0,1,1000.0,6.907755278982137,9.0,0.2431198053,0.1844939048521739,1.1946,1.2480363636363636,-0.5096855000000006
0.25,0.01,5.0,0.2449999999999999,1.6094379124341005,0,1,500.0,6.214608098422191,1.0,0.5202239064999999,0.6367539723545454,0.6277,0.5702380952380953,2.8255948
0.03,0.05,6.0,-0.016,1.791759469228055,0,1,1250.0,7.1308988302963465,1.0,0.381265848,0.3668151863526315,0.569732,0.5136141904761905,-1.1126572000000006
0.15,1.625,5.5,0.0550482115055184,1.7047480922384253,0,1,1000.0,6.907755278982137,1.0,0.2082724989,0.2418160769045454,1.1382,1.2100761904761903,0.6387279999999995
2.1,4.067,6.0,1.7870000000000004,1.791759469228055,0,4,1000.0,6.907755278982137,3.0,0.1908517913,0.2139355813863636,1.3014,1.2245333333333333,0.1202041999999995
0.08,0.01,10.0,0.295,2.302585092994046,0,1,500.0,6.214608098422191,1.0,0.3420165136,0.3845133556818181,0.535,0.4391857142857143,0.2747094999999994
1.325,0.541,8.0,0.9001,2.079441541679836,1,4,800.0,6.684611727667927,2.0,0.3374060802,0.3882035087772726,0.5559000000000001,0.4347619047619048,0.3983440999999993
0.0,0.125,8.0,-0.092,2.079441541679836,0,1,750.0,6.620073206530356,1.0,0.2340343623,0.2203425113666666,0.8408,0.7831750000000001,0.6053565999999994
1.55,4.0,12.0,1.108,2.4849066497880004,1,4,1175.0,7.069023426578259,7.0,0.4271519518,0.3587488232478261,1.2997,1.233225,0.2452698999999997
0.09,0.01,10.0,-0.0089999999999999,2.302585092994046,0,1,1000.0,6.907755278982137,1.0,0.2624951137,0.2482402772913043,0.5770000000000001,0.5522,0.5749203999999994
0.02,3.125,5.0,0.0090000000000003,1.6094379124341005,0,1,500.0,6.214608098422191,1.0,0.1965314171,0.2507619426454545,1.5557,1.4136857142857142,-0.2117923000000003
0.36,3.125,10.0,0.2069999999999998,2.302585092994046,0,1,1100.0,7.003065458786462,1.0,0.3801894390999999,0.3813659227681818,1.1667,1.2069894736842106,0.2038145999999996
0.9,1.0,3.0,0.6045,1.0986122886681098,1,4,600.0,6.396929655216146,3.0,0.2443972116,0.2498921511727273,0.94,0.862447619047619,-0.3942578000000005
1.35,3.875,3.0,0.7814999999999999,1.0986122886681098,1,2,500.0,6.214608098422191,2.0,0.3801894390999999,0.3813659227681818,1.1667,1.2069894736842106,0.2038145999999996
2.8,2.25,10.0,2.265,2.302585092994046,1,4,500.0,6.214608098422191,2.0,0.6508877466,0.5813881938142857,0.907,1.171447619047619,-2.0582641
-0.04,0.625,8.0,-0.1849999999999999,2.079441541679836,0,1,1000.0,6.907755278982137,1.0,0.1204579135,0.1169446069819047,0.500027,0.5420969047619048,0.3273644999999999
0.775,0.125,8.0,0.43,2.079441541679836,1,4,700.0,6.551080335043404,5.0,0.3974643105,0.4216567968681818,0.3863,0.4438904761904761,0.3940168999999994
0.9,0.375,7.5,0.4786275391511276,2.0149030205422647,1,4,700.0,6.551080335043404,3.0,0.2432017626,0.2380211827590909,0.6435,0.6291454545454546,-0.0504094000000006
1.1,0.75,7.0,0.875,1.9459101490553128,1,4,300.0,5.703782474656201,8.0,0.2701714445,0.2992535102363636,0.5292,0.5342952380952382,0.0908805999999994
2.3,4.875,4.0,1.972,1.3862943611198906,0,2,750.0,6.620073206530356,7.0,0.399914028,0.3821723621260869,1.1952,1.2064,0.3267740999999997
0.35,0.01,7.0,0.265,1.9459101490553128,0,1,600.0,6.396929655216146,1.0,0.2736084027,0.3343247299590909,0.8594849999999999,0.8388858499999999,1.0440321999999995
0.625,0.25,7.0,0.345,1.9459101490553128,1,4,500.0,6.214608098422191,8.0,0.3000783951,0.3043569952523809,0.5204,0.5613818181818182,0.0413588999999993
0.1,0.01,6.0,0.045,1.791759469228055,0,1,1750.0,7.467371066917559,1.0,0.2215198321,0.2277847835590909,0.8814,0.8100400000000001,-0.7075802000000007
0.875,0.5,9.0,0.565,2.19722457733622,1,4,500.0,6.214608098422191,2.0,0.2690840168,0.2965678872619047,0.6559999999999999,0.56755,0.2120698999999996
2.05,2.085,8.0,1.853,2.079441541679836,1,4,600.0,6.396929655216146,8.0,0.2335230396,0.2239899865227273,0.7454999999999999,0.7735476190476189,0.3190052999999994
1.0,3.25,3.0,0.4399999999999999,1.0986122886681098,1,4,500.0,6.214608098422191,4.0,0.3186537444,0.3023611980136363,1.3083,1.384704761904762,1.2248766999999996
0.95,0.75,4.5,0.8531418220197002,1.5040773967762742,0,2,300.0,5.703782474656201,3.0,0.2108718285999999,0.2337092801782608,0.8158,0.7215571428571428,-0.8021028000000007
0.975,0.5,7.0,0.665,1.9459101490553128,0,3,1000.0,6.907755278982137,4.0,0.2812353358,0.3071031918227272,0.8006,0.8179596666666666,0.2289320999999996
2.65,2.0,6.25,2.268412259045288,1.8325814637483104,1,4,1250.0,7.1308988302963465,2.0,0.7179391771,0.71011195499,0.6126,0.6234272727272727,-0.4273070000000004
0.625,0.375,8.0,0.299,2.079441541679836,1,4,750.0,6.620073206530356,5.0,0.3644666303,0.3842739396136363,0.7573820000000001,0.6487825714285714,0.2621938999999995
0.75,0.046,5.0,0.4009999999999999,1.6094379124341005,1,4,500.0,6.214608098422191,5.0,0.2252426633,0.2531021453956522,0.6077,0.6721272727272728,-0.0439136000000006
0.525,0.25,5.0,0.295,1.6094379124341005,0,2,500.0,6.214608098422191,8.0,0.2753347536,0.2262720759954545,0.7834,0.663955,-0.6318206000000006
1.25,2.5,7.0,1.025,1.9459101490553128,0,3,1000.0,6.907755278982137,8.0,0.2175938859,0.1759453377173913,1.1461,1.251395238095238,-0.4231848000000005
0.7,0.339,5.0,0.5815,1.6094379124341005,0,4,500.0,6.214608098422191,5.0,0.2847799666,0.3039452694772727,0.618957,0.68945375,0.9352809999999996
0.7,0.05,7.0,0.4844999999999999,1.9459101490553128,0,3,750.0,6.620073206530356,6.0,0.3402047542999999,0.3405677262142857,0.8797929999999999,0.7798217619047618,-0.7528167000000004
0.07,1.75,5.0,-0.016,1.6094379124341005,0,1,750.0,6.620073206530356,9.0,0.2757227089,0.2786463500666667,1.2769,1.384136842105263,-0.6541392000000004
0.09,0.01,7.0,0.1439,1.9459101490553128,0,1,300.0,5.703782474656201,1.0,0.2248007716,0.248117834547619,0.5958,0.57225,0.4534760999999994
0.75,0.98,5.0,0.584,1.6094379124341005,0,4,500.0,6.214608098422191,5.0,0.3246446511,0.31069090673,0.461634,0.4818428571428572,1.4623184999999996
1.1,0.375,8.0,0.56,2.079441541679836,1,4,500.0,6.214608098422191,6.0,0.6853536124,0.7117320390631579,0.4965,0.6541095238095238,-0.0395719000000004
0.975,0.125,6.0,0.51,1.791759469228055,1,4,300.0,5.703782474656201,8.0,0.372363625,0.4069398745318182,0.5775,0.4159190476190476,0.4122238999999995
0.75,0.125,5.0,0.6499999999999999,1.6094379124341005,0,2,500.0,6.214608098422191,5.0,0.3477152934,0.3433662994772727,0.898664,0.7989168181818183,-0.5613454000000004
1.075,1.5,6.0,0.63,1.791759469228055,1,4,600.0,6.396929655216146,2.0,0.2091563584,0.2119169185454545,0.9177,1.061952380952381,-0.1886894000000005
0.925,0.375,7.0,0.5700000000000001,1.9459101490553128,1,4,550.0,6.309918278226516,3.0,0.2546209202,0.2518512971090909,0.5702,0.5948428571428571,0.2296310999999994
0.19,2.812,3.0,0.1789999999999998,1.0986122886681098,0,1,750.0,6.620073206530356,8.0,0.2232587151999999,0.2557124979619048,1.5294,1.36027,0.0222363999999996
2.55,1.875,7.0,2.09,1.9459101490553128,1,4,500.0,6.214608098422191,3.0,0.7121331497,0.707554029955,0.5870000000000001,0.5941619047619048,0.2186943999999995
1.05,1.375,10.0,0.8019999999999999,2.302585092994046,1,4,600.0,6.396929655216146,5.0,0.3799589869999999,0.4002136382045455,0.46054,0.4596571,0.4812673999999995
0.12,1.0,7.0,-0.0529999999999999,1.9459101490553128,0,1,750.0,6.620073206530356,1.0,0.2065358901,0.2069805072681818,1.1314,1.0773681818181815,0.3200819999999994
0.8,0.25,5.0,0.575,1.6094379124341005,0,4,1000.0,6.907755278982137,7.0,0.2546212843,0.2461807738428571,0.6014,0.6155809523809523,0.1000113999999994
0.07,1.25,8.0,-0.018,2.079441541679836,0,1,1000.0,6.907755278982137,8.0,0.2082903469,0.2011319796318182,1.2392,1.0974227272727273,1.1771568999999993
3.9,3.375,8.0,3.49,2.079441541679836,1,4,800.0,6.684611727667927,2.0,0.6229853972,0.5485397474565218,0.8833,1.168909090909091,-2.6004105
1.6,1.25,10.0,1.285,2.302585092994046,0,3,1000.0,6.907755278982137,3.0,0.5233139913,0.6469808492086957,0.6197,0.5668454545454545,2.9875364
2.3,1.625,7.5,1.7660107771609246,2.0149030205422647,1,4,750.0,6.620073206530356,3.0,0.2678583148,0.3068418241909091,0.7794,0.8141460952380952,0.3943540999999996
1.275,1.0,10.0,0.9829,2.302585092994046,1,4,500.0,6.214608098422191,2.0,0.2593706789,0.2807808325136363,0.5655,0.5482904761904762,-0.1673401000000006
1.05,0.75,12.0,0.7019999999999998,2.4849066497880004,1,4,750.0,6.620073206530356,3.0,0.2492320343,0.2413362687999999,0.6303,0.6233863636363636,-0.1356039000000006
1.55,1.113,12.0,1.138,2.4849066497880004,1,4,750.0,6.620073206530356,2.0,0.6853536124,0.7117320390631579,0.4965,0.6541095238095238,-0.0395719000000004
-0.02,0.4,7.0,-0.064,1.9459101490553128,0,1,1000.0,6.907755278982137,1.0,0.2881752218,0.3424842999549999,0.623632,0.6735561428571428,-0.1850233000000002
-0.02,0.01,7.0,0.054,1.9459101490553128,0,1,1250.0,7.1308988302963465,1.0,0.2332645463,0.2395528356818181,0.6121,0.5657095238095239,0.4516838999999993
0.675,0.625,12.0,0.526,2.4849066497880004,0,3,850.0,6.745236349484363,5.0,0.227614619,0.2520927294956522,0.5597,0.4656809523809523,0.5770568999999993
0.75,0.25,5.0,0.565,1.6094379124341005,0,2,750.0,6.620073206530356,2.0,0.2517285009,0.2484997330181818,0.5579999999999999,0.6074727272727273,0.2351294999999994
1.25,2.625,7.0,1.07,1.9459101490553128,0,2,1000.0,6.907755278982137,6.0,0.2716338542,0.1991089409956521,1.111,1.2347772727272728,-0.7733680000000006
0.09,0.5,15.0,-0.025,2.70805020110221,0,1,750.0,6.620073206530356,1.0,0.2340343623,0.2203425113666666,0.8408,0.7831750000000001,0.6053565999999994
0.08,2.25,5.0,-0.0750000000000001,1.6094379124341005,0,1,1000.0,6.907755278982137,8.0,0.2805449168,0.2251200311227273,1.2154,1.2401285714285717,0.1569771999999996
0.08,0.25,8.0,-0.008,2.079441541679836,0,1,500.0,6.214608098422191,1.0,0.3886814573,0.3601058902944444,0.578938,0.49824925,-1.1554433000000006
-0.01,0.625,8.0,-0.135,2.079441541679836,0,1,750.0,6.620073206530356,1.0,0.1183021472,0.117870731301,0.525082,0.5668336,-0.071259
0.22,0.625,7.0,0.165,1.9459101490553128,0,1,1500.0,7.313220387090301,1.0,0.4452409209,0.4033414953473684,0.658207,0.6157637894736842,-0.2754729000000003
0.06,0.01,7.0,0.1439,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,0.2248007716,0.248117834547619,0.5958,0.57225,0.4534760999999994
1.55,0.75,3.0,1.245,1.0986122886681098,0,3,500.0,6.214608098422191,7.0,0.3006264724,0.3361754672608695,0.4619,0.5563857142857144,0.3216657999999994
0.875,0.625,4.75,0.5299583430924917,1.55814461804655,1,4,1500.0,7.313220387090301,4.0,0.4005736337,0.413030686852381,0.483202,0.5580261,0.0281156999999996
1.025,4.0,7.0,0.7139999999999995,1.9459101490553128,1,4,500.0,6.214608098422191,2.0,0.3418217534,0.3615317602380952,1.2003,1.0840850000000002,0.2188753999999996
1.2,3.125,6.0,1.13,1.791759469228055,1,4,750.0,6.620073206530356,6.0,0.2675420552,0.2904528579772727,1.2994,1.16046,0.1073043999999995
0.6,3.0,4.0,0.2919999999999998,1.3862943611198906,1,4,750.0,6.620073206530356,5.0,0.3323645797999999,0.3003384965227272,1.2862,1.3940333333333332,1.0712483999999995
0.12,1.125,8.0,0.0329999999999999,2.079441541679836,0,1,1500.0,7.313220387090301,1.0,0.1849304584,0.1995722719909091,1.0834,1.1148636363636364,0.8510884999999994
2.55,5.035,4.0,2.3135,1.3862943611198906,0,2,300.0,5.703782474656201,3.0,0.3399819549,0.2988134449380952,1.1999,1.399425,0.9711877999999996
0.725,0.875,10.0,0.675,2.302585092994046,0,4,600.0,6.396929655216146,2.0,0.2171629489,0.2347473461590908,0.8159000000000001,0.716845,-0.7812332000000006
1.2,0.625,5.0,0.78,1.6094379124341005,1,2,500.0,6.214608098422191,2.0,0.3650033978999999,0.385908200890909,0.6842579999999999,0.6390720952380952,0.2020811999999995
1.975,2.125,8.0,1.679,2.079441541679836,1,4,750.0,6.620073206530356,3.0,0.4144422098999999,0.406057401590909,0.474392,0.5258554285714285,0.2958877999999996
1.75,0.875,5.0,1.1,1.6094379124341005,1,4,500.0,6.214608098422191,3.0,0.5360675756,0.6551602588304348,0.6118,0.562,2.7835757
0.7,1.125,8.0,0.53,2.079441541679836,0,3,500.0,6.214608098422191,3.0,0.2022806585,0.2164687072095238,0.518823,0.5096845789473685,0.4652628999999998
0.08,0.01,15.0,0.126,2.70805020110221,0,1,600.0,6.396929655216146,1.0,0.3455817633,0.3786684347409091,0.5725,0.4522238095238095,-0.0489618000000006
1.1,2.375,8.0,0.7989999999999999,2.079441541679836,1,4,500.0,6.214608098422191,8.0,0.2861979335,0.2048006898681818,1.1019,1.222804761904762,-0.6814950000000006
0.4,3.05,5.5,0.3627935283924048,1.7047480922384253,0,1,750.0,6.620073206530356,9.0,0.3081922736,0.2966477801142857,1.3213,1.34772,1.0670084999999996
1.375,0.875,7.0,1.05,1.9459101490553128,0,2,750.0,6.620073206530356,5.0,0.6873034988000001,0.7166463022842106,0.627,0.725845,-0.1391984000000004
0.75,3.25,4.0,0.282,1.3862943611198906,1,4,500.0,6.214608098422191,5.0,0.3940281979,0.3750871635652174,1.1387,1.2194699999999998,0.2127040999999996
0.95,3.375,10.0,0.6164999999999994,2.302585092994046,1,4,750.0,6.620073206530356,2.0,0.3399819549,0.2988134449380952,1.1999,1.399425,0.9711877999999996
0.12,0.5,7.0,0.02,1.9459101490553128,0,1,1000.0,6.907755278982137,1.0,0.2858785529,0.3085605683,0.5502980000000001,0.6459991904761905,1.0063155999999998
0.15,0.375,5.0,0.1169999999999999,1.6094379124341005,0,2,500.0,6.214608098422191,4.0,0.3229080817999999,0.2818461676409091,0.506949,0.4893618181818182,-1.1558478000000003
2.025,1.25,7.0,1.6745,1.9459101490553128,1,4,600.0,6.396929655216146,8.0,0.3455817633,0.3786684347409091,0.5725,0.4522238095238095,-0.0489618000000006
0.2,0.125,7.0,0.107,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,0.3940995483,0.385151721,0.752595,0.5909142380952381,-0.6034209000000006
1.25,1.65,12.0,1.008,2.4849066497880004,1,4,1000.0,6.907755278982137,5.0,0.3822997495,0.3881598632428571,0.571059,0.46402865,0.2629754999999996
1.15,0.45,5.0,0.735,1.6094379124341005,0,4,500.0,6.214608098422191,4.0,0.6805739131,0.7093330483631579,0.574,0.6300333333333332,-0.2572267000000003
1.075,0.75,8.0,0.785,2.079441541679836,0,3,500.0,6.214608098422191,2.0,0.2968875654,0.3040174757136364,0.5499,0.5585142857142857,0.1060776999999994
1.9,3.971,10.0,1.4290000000000005,2.302585092994046,1,4,1000.0,6.907755278982137,8.0,0.2460871879,0.2301758480863636,1.2887,1.2565809523809524,0.0510292999999996
2.25,4.625,6.0,1.9329999999999992,1.791759469228055,0,2,500.0,6.214608098422191,3.0,0.3005493603,0.2927118857863636,1.296,1.326385,1.0291274999999998
