initialSpreadToSwap,coupon,maturityTerm,spreadToSwap,spreadDiscount,maturityTermLog,issuerType,paymentRank,issueSize,issueSizeLog,rating,month,zSpread,zSpreadTrailing,MOVE,MOVETrailing,MOVERetsTrailing,iboxxRetsTrailing
0.8,0.125,7.0,0.48,0.4791367305841373,1.9459101490553128,1,4,900.0,6.802394763324311,7.0,9,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.2923742361365027,0.3211876999999996
2.55,1.875,7.0,2.09,0.153317450466934,1.9459101490553128,1,4,500.0,6.214608098422191,9.0,5,0.7121331497,0.707554029955,0.5870000000000001,0.5941619047619048,-0.0970619904630056,0.2186943999999995
0.65,3.375,4.0,0.3420000000000001,0.1870276106012064,1.3862943611198906,1,4,1000.0,6.907755278982137,7.0,1,0.3537922091,0.3874639799826087,1.007,1.1563,-0.2545158424637253,0.3978413999999997
1.45,3.49,5.0,1.2400000000000002,0.5026651317082644,1.6094379124341005,0,4,800.0,6.684611727667927,7.0,8,0.1908517913,0.2139355813863636,1.3014,1.2245333333333333,0.0191870937426579,0.1202041999999995
0.13,0.125,8.0,0.069,0.057275039049562,2.079441541679836,0,1,1250.0,7.1308988302963465,1.0,10,0.2288825387,0.23505397655,0.6283,0.572947619047619,0.0096416519363651,0.3260363999999993
3.3,2.5,7.0,2.6785,0.1836292952649356,1.9459101490553128,1,4,600.0,6.396929655216146,10.0,4,0.7411983827999999,0.708552249965,0.6725,0.7556428571428571,-0.4739518147684606,-0.2672495000000003
0.625,0.25,7.0,0.345,0.2768080070623996,1.9459101490553128,1,4,500.0,6.214608098422191,8.5,6,0.3000783951,0.3043569952523809,0.5204,0.5613818181818182,-0.1682915135048746,0.0413588999999993
1.4,0.75,6.5,1.019666246089366,0.9578703674975402,1.871802176901592,1,4,1500.0,7.313220387090301,9.0,7,0.5330284957,0.5374100778409091,0.5413,0.5685863636363636,-0.0991845564985854,0.7079521999999995
0.65,0.05,5.0,0.3949999999999999,0.1689738223886108,1.6094379124341005,0,3,500.0,6.214608098422191,8.0,8,0.2611623793,0.2422651937826086,0.6451,0.6213318181818182,0.1256325248647705,-0.0503112000000006
0.14,0.5,20.0,0.0024,0.0294972213920535,2.995732273553991,0,1,500.0,6.214608098422191,1.0,9,0.2332645463,0.2395528356818181,0.6121,0.5657095238095239,0.0154280026542801,0.4516838999999993
1.45,4.0,7.0,1.2000000000000002,0.0636343853912843,1.9459101490553128,0,3,750.0,6.620073206530356,5.0,1,0.3357896376,0.3898402524130435,1.0774,1.17629,-0.1886437231719255,0.5776701999999997
1.5,1.875,4.6,1.09468513956612,0.927107246623756,1.5260563034950492,1,4,750.0,6.620073206530356,9.0,3,0.2120792910999999,0.2101614453090909,1.0537999999999998,1.0699476190476191,0.2051692589204026,0.1859346999999994
0.7,0.339,5.0,0.5815,0.1569332025498281,1.6094379124341005,0,4,500.0,6.214608098422191,7.0,7,0.2847799666,0.3039452694772727,0.618957,0.68945375,-0.1483922895942543,0.9352809999999996
1.0,0.5,6.0,0.565,0.5507388043903994,1.791759469228055,0,2,500.0,6.214608098422191,8.5,10,0.2109962809,0.2250212648181818,0.6084,0.588895238095238,0.0116395078150981,0.1696801999999994
1.0,0.375,5.0,0.69,0.0442202132002096,1.6094379124341005,0,2,1500.0,7.313220387090301,6.0,5,0.6650736858999999,0.713197507211111,0.4925,0.6619900000000001,-0.6307265501986954,0.1557177999999996
0.625,0.25,4.0,0.415,0.3269751901817088,1.3862943611198906,0,2,700.0,6.551080335043404,8.0,10,0.2217796694,0.2217831742318181,0.6825,0.6106333333333334,0.2814494930529478,-0.0390754000000006
0.975,0.125,6.0,0.51,0.6441610184603199,1.791759469228055,1,4,300.0,5.703782474656201,8.5,10,0.372363625,0.4069398745318182,0.5775,0.4159190476190476,0.2464925534211095,0.4122238999999995
0.25,1.0,10.0,0.1110000000000001,0.2727828612292733,2.302585092994046,0,1,1000.0,6.907755278982137,5.0,1,0.2099365103,0.138538483773,0.49172,0.4799036,0.029950504900287,0.0404077999999999
0.925,0.25,5.0,0.695,0.2895777623871977,1.6094379124341005,0,3,750.0,6.620073206530356,8.0,11,0.3006264724,0.3361754672608695,0.4619,0.5563857142857144,0.2350267379679145,0.3216657999999994
2.45,2.375,5.0,2.16,0.8181878980765966,1.6094379124341005,0,3,1000.0,6.907755278982137,9.0,1,0.437400022,0.4100326844105263,0.5701769999999999,0.6129458,-0.0108855550852456,-0.0944218000000002
0.13,0.01,7.5,0.0699082018030718,0.0755651879940884,2.0149030205422647,0,1,850.0,6.745236349484363,1.0,6,0.2997614385,0.2885659796181818,0.5558,0.5399904761904762,-0.0178476762678919,-0.0815773000000006
0.625,0.375,8.0,0.299,-0.0475136832011025,2.079441541679836,1,4,750.0,6.620073206530356,7.0,6,0.3644666303,0.3842739396136363,0.7573820000000001,0.6487825714285714,0.6202313387656087,0.2621938999999995
1.35,3.631,7.0,1.105,0.1772633549838163,1.9459101490553128,0,4,1250.0,7.1308988302963465,6.0,12,0.2694736788,0.3005110796,1.265,1.272778947368421,-0.1870702397018186,0.7189045999999997
0.13,2.125,3.0,-0.0929999999999999,0.1113536852554845,1.0986122886681098,0,1,250.0,5.521460917862246,1.0,6,0.3722715014,0.280583937,1.3921,1.094405,0.084190031152648,-0.6510070000000004
0.07,0.01,5.0,0.225,0.0184073980970715,1.6094379124341005,0,1,750.0,6.620073206530356,1.0,9,0.2275177601,0.2460237227318181,0.5592,0.5701857142857142,-0.1597295266716754,0.4941843999999994
0.775,1.375,10.0,0.59,0.0767495632865069,2.302585092994046,1,4,750.0,6.620073206530356,9.0,5,0.2540447766,0.2735641764142857,0.540528,0.573153380952381,-0.2638125045966774,0.1541019999999999
0.7,0.0,5.0,0.465,0.3476214751333152,1.6094379124341005,1,4,700.0,6.551080335043404,7.0,9,0.3102380161,0.350719708173913,0.78821,0.8490196190476191,0.2923742361365027,0.3211876999999996
2.05,1.807,12.0,1.882,0.992732203621198,2.4849066497880004,1,4,750.0,6.620073206530356,9.0,5,0.7179391771,0.71011195499,0.6126,0.6234272727272727,-0.3245865490628445,-0.4273070000000004
0.375,0.3,5.0,0.179,0.2650444962850951,1.6094379124341005,1,4,750.0,6.620073206530356,5.0,2,0.4074873028999999,0.4082140994142857,0.457323,0.5011274285714286,-0.3048238813593331,-0.2103371000000004
1.05,0.25,5.0,0.725,0.3487501472789304,1.6094379124341005,1,4,750.0,6.620073206530356,8.0,1,0.2939890589,0.2852814156388888,0.4959,0.4669631578947369,0.1368638239339754,-0.1086104000000005
1.05,0.25,9.5,0.4534777390539496,0.5901753408948504,2.251291798606496,1,4,600.0,6.396929655216146,8.5,1,0.2722631791,0.2788724784263158,0.4253,0.4588210526315789,-0.0309865573023467,0.1746713999999994
0.675,0.125,7.0,0.3969,0.3084952402474903,1.9459101490553128,0,2,1000.0,6.907755278982137,6.0,2,0.2280141453,0.2615630732260869,0.4595,0.4548285714285714,-0.0032537960954446,0.3031027999999994
0.625,0.25,7.0,0.405,0.1199127954924555,1.9459101490553128,0,2,750.0,6.620073206530356,6.0,9,0.2459117915999999,0.250678405947619,0.5326,0.6031954545454545,-0.1841299019607843,0.2451648999999994
0.925,0.375,8.0,0.56,0.1844531874884855,2.079441541679836,1,4,750.0,6.620073206530356,5.0,9,0.2736084027,0.3343247299590909,0.8594849999999999,0.8388858499999999,0.299994706153718,1.0440321999999995
1.025,3.75,3.0,0.67,0.302755580339672,1.0986122886681098,0,2,1750.0,7.467371066917559,5.0,1,0.3940281979,0.3750871635652174,1.1387,1.2194699999999998,-0.1472328315734291,0.2127040999999996
1.075,0.75,10.0,0.742,0.3888868620446237,2.302585092994046,1,4,300.0,5.703782474656201,8.5,3,0.2343505514,0.2531840097681818,0.7079000000000001,0.651375,0.4931449061379458,0.1093630999999993
0.75,0.5,11.0,0.3955,0.1333075199963971,2.3978952727983707,1,4,900.0,6.802394763324311,7.0,10,0.2699807266,0.3053115564318182,0.7761,0.8107409999999999,-0.0489157075351464,0.4248093999999995
1.2,0.8,11.6,0.7821356293336906,0.4179720111944829,2.451005098112319,1,4,500.0,6.214608098422191,9.0,6,0.5233139913,0.6469808492086957,0.6197,0.5668454545454545,-0.0623392343773642,2.9875364
1.55,4.0,12.0,1.108,0.0312913100219869,2.4849066497880004,1,4,1175.0,7.069023426578259,10.0,1,0.4271519518,0.3587488232478261,1.2997,1.233225,-0.0167196247541232,0.2452698999999997
0.95,0.375,10.0,0.43,-0.0199005073482898,2.302585092994046,1,4,500.0,6.214608098422191,3.0,6,0.5886838248,0.6651087585130435,0.5535,0.5513090909090909,-0.2503047541649735,1.8075141
1.8,1.875,15.0,1.5836,1.1318185229154212,2.70805020110221,1,4,600.0,6.396929655216146,9.0,11,0.3005025785,0.2848141854590909,0.6039,0.6367863636363637,-0.2456907319510367,-0.2709586000000004
1.25,0.625,5.4,0.898225770377129,0.6692699586369218,1.6863989535702288,1,4,500.0,6.214608098422191,8.0,5,0.6805739131,0.7093330483631579,0.574,0.6300333333333332,-0.3512658227848102,-0.2572267000000003
1.9,2.0,9.0,1.656,0.2221537653277916,2.19722457733622,1,4,500.0,6.214608098422191,9.0,1,0.2387170232,0.2226870244952381,0.7812,0.77423,-0.1266629401900503,0.3773578999999994
0.55,0.125,5.25,0.3099469087735366,0.0967253401543345,1.6582280766035324,0,2,500.0,6.214608098422191,5.0,5,0.3372996112999999,0.28204363005,0.5731,0.5845818181818182,-0.0836264790534058,-0.1915503000000006
2.375,1.625,12.0,1.609,-0.1501826820194915,2.4849066497880004,1,4,500.0,6.214608098422191,7.0,4,0.7093862621,0.7061857492950001,0.6951999999999999,0.939095238095238,-0.3372104109066641,0.6659450999999995
1.75,1.375,7.0,1.362,0.5883844304910857,1.9459101490553128,0,3,1250.0,7.1308988302963465,8.0,6,0.3558558931,0.3885383707714285,0.656237,0.6332953,0.3276651445843339,0.1569561999999995
1.05,0.5,6.0,0.735,0.3087876127060446,1.791759469228055,0,3,1000.0,6.907755278982137,7.0,3,0.2461535778,0.2534995135608696,0.6675,0.6546863636363637,0.4539316053147464,0.0172617999999993
1.9,1.125,7.0,1.46,1.2485864221435936,1.9459101490553128,0,2,500.0,6.214608098422191,9.0,9,0.4345795851,0.4289872306136363,0.4429999999999999,0.4500628181818182,-0.0462863293864371,0.7463056999999994
1.8,1.25,9.0,1.315,0.6076015276752577,2.19722457733622,0,3,750.0,6.620073206530356,8.5,6,0.58554423,0.6616509560826087,0.6124,0.5567590909090909,-0.1528565500069166,2.0357082
1.525,1.375,9.0,1.32,0.805663471322749,2.19722457733622,1,4,500.0,6.214608098422191,9.0,5,0.3186702731,0.2934317648571428,0.5494,0.5735380952380952,-0.1348031496062992,0.0169841999999993
1.25,1.375,3.85,0.6927829303817314,0.3723933405171303,1.3480731482996928,1,4,850.0,6.745236349484363,8.0,3,0.2091563584,0.2119169185454545,0.9177,1.061952380952381,0.0703289013296011,-0.1886894000000005
0.3,2.625,4.25,0.2098102557334895,0.1971435464584987,1.4469189829363254,1,1,500.0,6.214608098422191,8.5,9,0.2569737015,0.2294181652380952,1.2307,1.254975,0.0576658645582675,-0.0251097000000003
1.2,0.625,10.5,0.8331701493103374,0.7982695075878425,2.3513752571634776,1,4,1000.0,6.907755278982137,8.5,1,0.2825867725,0.28555849,0.4464,0.465575,0.0550697234696289,0.2081356999999993
-0.07,0.875,10.0,-0.1999999999999999,-0.0553777573120182,2.302585092994046,0,1,1250.0,7.1308988302963465,1.0,1,0.1568586552,0.1742378597523809,0.559778,0.49609,0.1974731852156093,0.6833602
0.775,0.125,8.0,0.43,0.3026883318183765,2.079441541679836,1,4,700.0,6.551080335043404,7.0,9,0.3974643105,0.4216567968681818,0.3863,0.4438904761904761,-0.1465661604535151,0.3940168999999994
1.25,1.0,6.0,1.095,0.4468068884913459,1.791759469228055,1,4,750.0,6.620073206530356,9.0,10,0.2288825387,0.23505397655,0.6283,0.572947619047619,0.0096416519363651,0.3260363999999993
3.7,2.875,5.0,3.03,0.9049509816776088,1.6094379124341005,1,4,1000.0,6.907755278982137,10.0,4,0.7582199516999999,0.7029892639449999,0.7383,0.8065619047619047,-0.5489920586438607,-0.9312145000000004
0.9,2.375,11.0,0.5489999999999999,0.4033702318661439,2.3978952727983707,1,4,750.0,6.620073206530356,8.5,5,0.1706293381,0.1731275864590909,1.3517,1.246075,0.4729214340198322,-0.3395954000000005
-0.03,0.375,7.25,-0.1169108380974764,-0.0182003614048132,1.981001468866584,0,1,500.0,6.214608098422191,1.0,11,0.1335333776,0.139015612847619,0.48097,0.4949132380952381,-0.1346970351180195,-0.0418721
0.11,0.01,10.0,-0.025,0.0883840042009118,2.302585092994046,0,1,500.0,6.214608098422191,1.0,9,0.2405036195,0.2516813569272727,0.5173,0.583952380952381,-0.1667203608247423,0.2947557999999994
0.6,0.125,7.0,0.3199999999999999,0.0810051880813484,1.9459101490553128,0,2,500.0,6.214608098422191,4.0,2,0.2520872304,0.2466886887217391,0.6173,0.4975095238095238,0.377594286989511,0.6772616999999993
0.7,3.0,5.0,0.6749999999999998,0.5429185627021927,1.6094379124341005,0,1,300.0,5.703782474656201,8.5,9,0.2805449168,0.2251200311227273,1.2154,1.2401285714285717,0.0134244976236137,0.1569771999999996
1.175,0.693,5.0,1.128,0.3526137425918448,1.6094379124341005,0,4,1000.0,6.907755278982137,7.0,10,0.3932676801,0.4134023000636363,0.3865,0.4159809523809524,-0.133408071748879,-0.0042648000000005
0.16,3.125,4.5,0.0461225831455003,0.0433880094439663,1.5040773967762742,0,1,1450.0,7.27931883541462,1.0,11,0.2647981531,0.2716746988818181,1.2844,1.482914285714286,-0.0264534222693852,0.6317550999999997
0.825,0.75,7.0,0.623,0.0287097555316809,1.9459101490553128,1,4,1000.0,6.907755278982137,6.0,5,0.3985391842,0.3710684415952381,0.610665,0.5266914545454546,0.2565045894778428,-0.9709114000000004
1.125,0.875,7.0,0.9195,0.3026825588810701,1.9459101490553128,0,3,750.0,6.620073206530356,8.0,6,0.3125376962,0.3693071498909091,0.7462690000000001,0.7033467619047619,0.36370846162983,0.4001341999999995
1.6,1.375,9.0,1.276,0.6130552185115602,2.19722457733622,1,4,500.0,6.214608098422191,9.0,5,0.3381844011,0.2702417881318182,0.5499,0.5902636363636363,-0.1368701930623136,-0.0099798000000006
0.95,0.325,5.0,0.75,0.4723500884973036,1.6094379124341005,0,2,1000.0,6.907755278982137,8.5,1,0.2634299711,0.2830085821222222,0.4777,0.4614105263157895,0.20570418980313,0.5277490999999993
1.1,0.375,5.0,0.8134999999999999,0.3804637155669877,1.6094379124341005,0,3,500.0,6.214608098422191,6.0,10,0.3684548135,0.4037092053181819,0.5698,0.4229136363636364,0.1898099812069325,0.2945928999999994
0.2,3.0,3.5,0.1068588244118164,0.0483007166476957,1.252762968495368,0,1,1000.0,6.907755278982137,1.0,1,0.3828518087999999,0.3844155005782609,1.1517,1.1930200000000002,-0.1257116829879297,0.3371194999999996
0.55,1.875,8.0,0.2390000000000001,0.3074954771200342,2.079441541679836,1,4,900.0,6.802394763324311,4.0,5,0.2334828627,0.1818290911954545,1.1795,1.2505809523809523,0.0887022337086949,-0.6143851000000006
2.4,1.876,4.0,2.131,0.4804189943660757,1.3862943611198906,1,4,1000.0,6.907755278982137,7.0,4,0.7004517301,0.6000513265272728,0.8312999999999999,1.146431818181818,0.2217813051146382,-1.8574893
0.05,1.0,10.0,-0.0089999999999998,0.0207968131019083,2.302585092994046,0,1,1000.0,6.907755278982137,1.0,9,0.2904126207999999,0.3194079290952381,0.493793,0.4861841428571429,-0.0274362201436609,1.6338274999999995
1.5,0.966,6.0,1.181,0.8717973314739846,1.791759469228055,0,3,500.0,6.214608098422191,10.0,9,0.2407171205,0.2509185686363636,0.5173,0.5801380952380952,-0.1953647534608805,0.3808051999999994
0.475,1.25,12.5,0.1621612251802273,0.1013019557483659,2.525728644308256,1,4,500.0,6.214608098422191,5.0,10,0.1778257716,0.1995500199347825,0.490311,0.51947725,-0.0489923773687375,-0.3420745000000001
1.9,1.375,12.0,1.43,0.0795158302013418,2.4849066497880004,1,4,1000.0,6.907755278982137,4.0,5,0.718645244,0.7090179742428572,0.5653,0.6040045454545454,-0.2147520488956799,0.1451238999999995
0.12,3.0,5.0,0.032,-0.0570278118883624,1.6094379124341005,0,1,250.0,5.521460917862246,1.0,2,0.3430386879,0.3684534466571428,1.0563,1.092305,-0.0814782608695652,0.5879277999999997
0.7,0.25,10.0,0.5349999999999999,0.237496193368046,2.302585092994046,1,4,500.0,6.214608098422191,9.0,12,0.2769351426,0.2871873373681818,0.4847999999999999,0.4364899999999999,-0.1776081424936387,0.1647247999999994
0.875,0.5,6.5,0.4782576038217253,0.2232246767999625,1.871802176901592,0,3,1000.0,6.907755278982137,7.0,11,0.2291255355999999,0.2352382494727272,0.7920999999999999,0.739005,0.3004432769660154,-0.8884312000000008
0.05,0.01,6.9,0.1217962361098469,0.0348554968402562,1.9315214116032136,0,1,1000.0,6.907755278982137,1.0,7,0.2758418285,0.2857458731727273,0.5727,0.5449409090909092,0.0015739769150053,-0.1263176000000006
1.2,0.625,5.0,0.89,0.4087899245348147,1.6094379124341005,1,4,500.0,6.214608098422191,10.0,9,0.2260669816,0.2489446452636363,0.5606,0.5734523809523809,-0.1181374862356456,0.5409337999999994
0.09,0.5,15.0,-0.025,0.0468748682370716,2.70805020110221,0,1,750.0,6.620073206530356,1.0,1,0.2340343623,0.2203425113666666,0.8408,0.7831750000000001,0.1284391356864849,0.6053565999999994
0.28,3.125,6.5,0.098135229707835,0.0424880771177212,1.871802176901592,0,1,750.0,6.620073206530356,1.0,2,0.3692853613,0.3611391194619047,1.1067,1.067005,-0.0796673596673596,0.3656327999999997
0.11,0.1,10.0,0.09,-0.007492049812475,2.302585092994046,0,1,250.0,5.521460917862246,1.0,10,0.2678583148,0.3068418241909091,0.7794,0.8141460952380952,-0.0859118539429286,0.3943540999999996
0.825,0.5,6.5,0.5320533197046202,0.0423537245101726,1.871802176901592,1,4,599.0,6.395261598115449,8.0,10,0.2109962809,0.2250212648181818,0.6084,0.588895238095238,0.0116395078150981,0.1696801999999994
0.55,1.375,11.0,0.3828,0.1214280749090994,2.3978952727983707,1,4,750.0,6.620073206530356,7.0,9,0.1983678036999999,0.2175837899190476,0.501627,0.5144973684210526,0.0465978013448975,0.7404506
0.1,0.75,7.0,0.0329999999999999,0.0726368331652076,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,2,0.2485697502,0.2496702145272727,0.9554,0.8872333333333334,0.2791538358548668,-0.4840760000000005
2.25,4.625,6.0,1.9329999999999992,0.315050420297614,1.791759469228055,0,2,500.0,6.214608098422191,9.0,11,0.3005493603,0.2927118857863636,1.296,1.326385,-0.1936286709805873,1.0291274999999998
1.275,2.125,10.0,1.1200000000000003,0.5539004409525095,2.302585092994046,0,3,1250.0,7.1308988302963465,8.0,9,0.2897489468999999,0.3219463563190475,0.488315,0.4865035714285713,0.031198988049609,1.4621449999999998
0.6,0.25,3.0,0.345,0.3637633293936956,1.0986122886681098,0,2,750.0,6.620073206530356,8.0,1,0.2351974613,0.2232556807136363,0.7785,0.7744333333333334,-0.1292920255005033,0.3622654999999993
0.8,0.25,10.0,0.435,0.5662040726041263,2.302585092994046,1,4,700.0,6.551080335043404,8.0,2,0.2613220993,0.2743843509666666,0.4740999999999999,0.457105,-0.0151641046946406,-0.0105086000000006
0.875,0.25,5.0,0.665,0.4158711026305399,1.6094379124341005,0,2,500.0,6.214608098422191,7.0,10,0.3175513791,0.3108689673619048,0.818598,0.8147166190476192,-0.1084966380679181,0.2202005999999995
0.85,0.625,9.0,0.6593000000000001,0.2060677958256681,2.19722457733622,1,4,625.0,6.437751649736401,8.0,3,0.2371214154,0.2515265039782609,0.639,0.6192190476190477,0.4470108695652175,0.2579030999999993
0.08,0.125,9.5,0.0357614403553709,0.0336738608197046,2.251291798606496,0,1,1500.0,7.313220387090301,1.0,5,0.3186702731,0.2934317648571428,0.5494,0.5735380952380952,-0.1348031496062992,0.0169841999999993
0.02,0.01,8.0,0.135,-0.048764365391712,2.079441541679836,0,1,500.0,6.214608098422191,1.0,2,0.27756737,0.2910001122285714,0.7281,0.5895857142857144,0.3163984812872897,0.0775417999999996
0.3,0.01,5.0,0.295,0.1614796739657197,1.6094379124341005,0,1,500.0,6.214608098422191,3.0,6,0.5496967559,0.5997854061454545,0.5809000000000001,0.5689666666666666,0.179492385786802,2.1633662
2.3,1.625,7.0,1.69,1.0382913494011243,1.9459101490553128,1,4,750.0,6.620073206530356,10.0,4,0.7020392149,0.6634087461857143,0.6628000000000001,1.1003333333333334,-0.2374597330878969,-1.3911811000000005
0.18,0.5,7.0,0.0669999999999999,-0.0667256206236006,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,1,0.3926175157,0.4180788198789474,0.546405,0.5987485789473684,0.0144178197271271,-0.0705228000000003
2.075,1.375,6.0,1.58,0.4943332731264774,1.791759469228055,1,4,1250.0,7.1308988302963465,5.0,6,0.5886838248,0.6651087585130435,0.5535,0.5513090909090909,-0.2503047541649735,1.8075141
0.8,0.375,7.0,0.5089,0.3484934860938082,1.9459101490553128,1,4,1000.0,6.907755278982137,8.0,9,0.2248007716,0.248117834547619,0.5958,0.57225,-0.0488505747126437,0.4534760999999994
0.09,0.75,5.0,-0.006,0.0145325732694441,1.6094379124341005,0,1,500.0,6.214608098422191,1.0,3,0.1931898676,0.2210410107136363,0.9903,1.0530761904761905,0.1566222845129641,-0.6689367000000005
0.08,1.375,3.25,0.042583062126148,0.0175248258718833,1.1786549963416462,0,1,500.0,6.214608098422191,2.0,7,0.278926782,0.2811810981863636,1.237,1.358790476190476,0.174850413144648,-0.6239070000000004
0.35,0.0,3.0,0.185,0.0660972495001545,1.0986122886681098,1,4,600.0,6.396929655216146,7.0,11,0.2753347536,0.2262720759954545,0.7834,0.663955,0.3974313235818765,-0.6318206000000006
1.25,1.125,12.0,0.934,0.5578910380513311,2.4849066497880004,1,4,500.0,6.214608098422191,8.5,6,0.2841457635,0.3074157080772727,0.4993,0.5460285714285714,-0.1812069530993768,0.1626237999999994
-0.08,0.5,6.0,-0.0969999999999999,-0.0853840456632658,1.791759469228055,0,1,600.0,6.396929655216146,2.0,5,0.1429377522,0.128254072275,0.483398,0.50366055,-0.1742630002015668,-0.0582846
0.32,3.125,5.0,0.2560000000000002,0.1475915782927087,1.6094379124341005,0,1,300.0,5.703782474656201,2.0,1,0.3746566466,0.3917290552391304,1.1476,1.180321052631579,-0.1110078239987605,0.6431226999999997
0.07,0.01,7.0,0.0151,-0.0805309497805837,1.9459101490553128,0,1,1500.0,7.313220387090301,1.0,1,0.2920998084,0.2962360070666666,0.5332,0.5749772727272728,-0.0574509457309527,0.5082679999999996
0.525,0.25,7.0,0.305,-0.0478403952958803,1.9459101490553128,0,1,600.0,6.396929655216146,2.0,9,0.2273473046,0.2438118120363636,0.5846,0.5643333333333332,0.018644363129465,0.5234823999999993
0.7,0.0,8.0,0.305,0.3684715658451725,2.079441541679836,1,4,1050.0,6.956545443151569,6.0,1,0.2611169989,0.284241312068421,0.4481,0.46179,0.0573383671543181,0.3263088999999994
0.95,0.75,12.0,0.615,0.5387883396986158,2.4849066497880004,1,4,1000.0,6.907755278982137,8.5,3,0.2649127521,0.2481563764478261,0.6583,0.5615095238095238,0.4554499226177317,0.5912753999999993
1.075,0.75,8.0,0.785,0.442485687506449,2.079441541679836,0,3,500.0,6.214608098422191,8.0,6,0.2968875654,0.3040174757136364,0.5499,0.5585142857142857,-0.1402439024390244,0.1060776999999994
0.02,0.01,5.0,0.075,0.0054230107265398,1.6094379124341005,0,1,1500.0,7.313220387090301,1.0,11,0.2291255355999999,0.2352382494727272,0.7920999999999999,0.739005,0.3004432769660154,-0.8884312000000008
0.925,1.375,7.0,0.674,0.2305364472128594,1.9459101490553128,0,3,1000.0,6.907755278982137,6.0,2,0.2443972116,0.2498921511727273,0.94,0.862447619047619,0.1179828734538535,-0.3942578000000005
0.2,2.375,5.0,0.02,0.0575219153510896,1.6094379124341005,0,1,1500.0,7.313220387090301,8.5,9,0.2162538459,0.2166097081428571,1.2072,1.2270818181818182,-0.024090541632983,-0.4984821000000003
1.0,0.375,7.0,0.53,0.2277306986801719,1.9459101490553128,1,4,750.0,6.620073206530356,8.0,6,0.58554423,0.6616509560826087,0.6124,0.5567590909090909,-0.1528565500069166,2.0357082
0.23,0.01,10.0,0.125,0.0552278374290251,2.302585092994046,0,1,1250.0,7.1308988302963465,1.0,5,0.7121331497,0.707554029955,0.5870000000000001,0.5941619047619048,-0.0970619904630056,0.2186943999999995
0.6,1.125,7.0,0.496,0.1431104693692824,1.9459101490553128,0,3,1350.0,7.2078598714324755,8.0,1,0.1787715761999999,0.1733131287105263,0.476086,0.47830525,0.0455271162060371,0.5729837
1.55,1.125,10.0,1.28,0.7193088205904573,2.302585092994046,1,4,750.0,6.620073206530356,9.0,9,0.3173066115,0.3509996064956521,0.8160160000000001,0.8462862857142858,0.3327932577663086,0.1807155999999996
1.375,0.625,6.0,0.8,0.5802035869488157,1.791759469228055,1,4,800.0,6.684611727667927,8.0,7,0.2961031882,0.343047602040909,0.665296,0.7260351904761905,0.1677350052305295,0.8735001999999995
0.725,1.02,5.0,0.5775,0.0595800408924978,1.6094379124341005,0,4,500.0,6.214608098422191,7.0,10,0.3366778121,0.3127684086636363,0.5020640000000001,0.4775439090909091,-0.0021901320836463,-0.4041521000000003
0.55,0.125,7.0,0.21,0.0770119019799589,1.9459101490553128,1,4,650.0,6.476972362889683,4.0,5,0.3010409377,0.2960138207818182,0.5282,0.5681772727272727,-0.1208388814913448,0.0259259999999993
0.9,3.375,10.0,0.1720000000000006,-0.1132360145818255,2.302585092994046,1,4,650.0,6.476972362889683,7.0,10,0.225737472,0.2586878083727272,1.5329,1.3834136363636362,0.1514309321715616,0.0848303999999996
0.06,0.375,10.0,0.006,0.0349691081883792,2.302585092994046,0,1,1000.0,6.907755278982137,1.0,1,0.2351974613,0.2232556807136363,0.7785,0.7744333333333334,-0.1292920255005033,0.3622654999999993
-0.01,0.01,7.0,0.205,-0.0043381616355142,1.9459101490553128,0,1,500.0,6.214608098422191,1.0,2,0.2709620377,0.2850511112454545,0.6559,0.5960409090909091,0.1860759493670887,0.2636824999999996
0.4,1.125,10.0,0.2360000000000001,0.0838994991877659,2.302585092994046,1,4,750.0,6.620073206530356,5.0,1,0.2099365103,0.138538483773,0.49172,0.4799036,0.029950504900287,0.0404077999999999
1.1,0.625,10.1,0.8456200654852326,0.4662712096256948,2.312535423847214,1,4,400.0,5.991464547107982,10.0,12,0.3110767101,0.29663746695,0.4153,0.44982,-0.2745851528384279,0.9003191999999995
0.05,3.0,4.7,-0.0087113962950167,0.0767105239058346,1.547562508716013,0,1,1000.0,6.907755278982137,1.0,11,0.2893126812,0.2780425433428571,1.2833,1.47035,-0.0651952214452213,0.8848682999999996
0.1,3.0,4.0,-0.0109999999999996,-0.0416497988908232,1.3862943611198906,0,1,500.0,6.214608098422191,1.0,1,0.3801894390999999,0.3813659227681818,1.1667,1.2069894736842106,-0.1433920704845814,0.2038145999999996
1.05,1.125,7.0,0.8400000000000002,0.6527049580921208,1.9459101490553128,0,1,600.0,6.396929655216146,4.0,3,0.4038501493999999,0.4095408983090909,0.4582529999999999,0.4689295,-0.1544242741843223,0.2489112999999995
0.575,0.956,7.0,0.4359999999999999,0.1782249589923179,1.9459101490553128,0,4,500.0,6.214608098422191,7.0,10,0.2033878972,0.2049164411090909,0.5498149999999999,0.5194991904761904,0.0556718251987249,-0.1059234
