Download_Date;Price_Type;ISIN_Cpi;ISIN_Tri;Code_Cpi;Code_Tri;Name;Cpi_Today;Tri_Today;Cpi_Yesterday;Tri_Yesterday;Cost_Factor_TRi;Cash;Cost_Factor_CPi;Interest_on_Cash;Simple_Margin;Discount_Margin;Duration;Duration_to_Maturity;Portfolio_Duration;Portfolio_Duration_to_Maturity;Annual_Yield;Annual_Yield_to_Maturity;Annual_Modified_Duration;Annual_Modified_Duration_to_Maturity;Annual_Convexity;Annual_Convexity_to_Maturity;Annual_Portfolio_Yield;Annual_Portfolio_Yield_to_Maturity;Annual_Portfolio_Modified_Duration;Annual_Portfolio_Modified_Duration_to_Maturity;Annual_Portfolio_Convexity;Annual_Portfolio_Convexity_to_Maturity;Semi_Annual_Yield;Semi_Annual_Yield_to_Maturity;Semi_Annual_Modified_Duration;Semi_Annual_Modified_Duration_to_Maturity;Semi_Annual_Convexity;Semi_Annual_Convexity_to_Maturity;Semi_Annual_Portfolio_Yield;Semi_Annual_Portfolio_Yield_to_Maturity;Semi_Annual_Portfolio_Modified_Duration;Semi_Annual_Portfolio_Modified_Duration_to_Maturity;Semi_Annual_Portfolio_Convexity;Semi_Annual_Portfolio_Convexity_to_Maturity;OAS;Effective_duration;OA_Convexity;z_spread;Z_Spread_Over_Libor;Expected_Remaining_Life;Coupon;Nominal_Value;Market_Value;Base_Market_Value;Level_0;Level_1;Level_2;Level_3;Level_4;Level_5;Level_6;Level_7;Level_8;Markit_iBoxx_Rating;Seniority_Level_1;Seniority_Level_2;Seniority_Level_3;Paid_Cash;Annual_Index_Benchmark_Spread;Semi_annual_Index_Benchmark_Spread;Annual_Benchmark_Spread_to_BM_Curve;Semi_Annual_Benchmark_Spread_to_BM_Curve;Asset_Swap_Margin;DV_01;FX_Version;Index_Currency;Tax_Consideration;Daily_Return;Month_to_Date_Return;Quarter_to_Date_Return;Year_to_Date_Return;bkt_1_3_Years;bkt_1_5_Years;bkt_1_10_Years;bkt_1_15_Years;bkt_1_20_Years;bkt_3_5_Years;bkt_5_7_Years;bkt_5_10_Years;bkt_5_15_Years;bkt_7_10_Years;bkt_10_15_Years;bkt_15_20_Years;bkt_15_25_Years;bkt_20_25_Years;bkt_25_30_Years;bkt_5p_Years;bkt_7p_Years;bkt_10p_Years;bkt_15p_Years;bkt_25p_Years;bkt_30p_Years;Gross_Price_Index;Coupon_Income_Index;Redemption_Income_Index;Income_Index;Number_of_Bonds;Daily_excess_return_over_sovereigns;Daily_excess_return_over_LIBOR;Month_to_date_excess_return_over_sovereigns;Month_to_date_excess_return_over_LIBOR;Duration_weighted_exposure;Import_Date;Asset_Swap_Spread_Euribor;Daily_Excess_Return_over_Euribor;Month_to_date_Excess_Return_over_Euribor;Month_to_date_Excess_Return_over_RFR;Daily_Excess_Return_over_RFR;Asset_Swap_Spread;Z_Spread_Over_RFR
2020-12-29 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.9087402;254.5678888;111.8868146;254.2102893;1;0;1;0;NULL;NULL;7.7427376;7.75521951;7.737990402;7.750464659;0.052504919;0.054799256;7.738909097;7.751207975;124.0316324;124.2563059;0.052472728;0.054765658;7.734164246;7.746455584;123.9555866;124.1801223;0.051707211;0.053998124;7.740792676;7.753182889;120.4832233;120.7040624;0.051675509;0.053965016;7.73604667;7.748429287;120.4093531;120.6300568;55.54665208;7.722001366;115.8133161;55.81657689;27.76588722;8.002783705;1.775876514;1.07953E+13;1.25811E+13;1.25711E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;7718410430;55.22358041;55.21783149;55.01385752;55.00775221;32.5157777;0.103446399;Local;EUR;Gross;0.001209158;0.001406708;0.012179806;0.041340167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.2234628;1.865152488;0.128701916;1.993854404;4897;-0.000966179;1.11E-06;0.001206015;0.001432357;0.985286462;29.12.2020 20:05;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2020-12-30 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.875166;254.5027429;111.8868146;254.2102893;1;0;1;0;NULL;NULL;7.739130097;7.751682733;7.734383896;7.746928833;0.055890834;0.05819893;7.735039733;7.747407903;123.9515006;124.1767642;0.055856558;0.058163238;7.73029604;7.742656625;123.8754844;124.1006099;0.055097821;0.057402446;7.73705444;7.749514661;120.4081308;120.6295368;0.055064031;0.057367242;7.732309511;7.744762091;120.3342877;120.5555579;55.08339261;7.718669864;115.7994767;55.35213759;28.56622487;8.000044209;1.775876514;1.07953E+13;1.25779E+13;1.25711E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;7718410430;54.82918498;54.82208196;54.62781661;54.62038138;33.42354296;0.10336641;Local;EUR;Gross;-0.000255908;0.00115044;0.011920781;0.04107368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.1952384;1.865152488;0.128701916;1.993854404;4897;0.000458631;-0.000635434;0.001665199;0.000796013;0.985787052;30.12.2020 19:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2020-12-31 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.875166;254.5133606;111.8868146;254.2102893;1;0;1;0;NULL;NULL;7.736438163;7.748974216;7.731693811;7.744222176;0.055380396;0.057686397;7.732388917;7.744740801;123.9079311;124.1329979;0.055346434;0.057651021;7.727647048;7.739991357;123.8319449;124.0568736;0.054586611;0.056889146;7.734383046;7.746826832;120.3654868;120.5867017;0.054553136;0.056854258;7.729639953;7.742076108;120.2916729;120.5127522;55.08455253;7.715909122;115.7194103;55.35459343;28.70410506;7.997306039;1.775876514;1.07953E+13;1.25784E+13;1.25711E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;7718410430;54.82384869;54.81681215;54.62325379;54.61588838;33.60912816;0.103338194;Local;EUR;Gross;4.17E-05;0.001192207;0.011962998;0.041117113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.1998385;1.865152488;0.128701916;1.993854404;4897;1.19E-05;-0.000147271;0.001677087;0.000648624;0.985707236;31.12.2020 18:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-04 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;112.019475;254.8815519;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.786655872;7.798766811;7.783126874;7.795232324;0.03923683;0.04147711;7.783833579;7.795766443;125.2373629;125.4569136;0.039219048;0.041458312;7.78030586;7.792233315;125.180604;125.4000551;0.038444452;0.040681482;7.785214076;7.797235804;121.6502709;121.8661088;0.038427028;0.040663044;7.781685731;7.79370201;121.5951377;121.8108777;56.21134308;7.765318159;116.9711924;56.48516063;29.39890589;8.039841162;1.772230654;1.08122E+13;1.26166E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5720597780;56.21847737;56.21787901;56.171677;56.17097689;34.41997846;0.104188091;Local;EUR;Gross;0.001446648;0.001446648;0.001446648;0.001446648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.3092429;0.050016037;0;0.050016037;4911;-0.001101117;-0.000713392;-0.001101117;-0.000713392;0.98528525;04.01.2021 19:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-05 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.960029;254.7579631;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.777175201;7.78944328;7.7736273;7.785889782;0.045434536;0.047688683;7.773872574;7.785960888;124.7841394;125.0059995;0.045413809;0.047666928;7.77032618;7.782408979;124.7272137;124.9489725;0.044648641;0.046899529;7.775493527;7.78767155;121.211109;121.4291952;0.044628272;0.046878134;7.771946393;7.784118861;121.1558133;121.3738;55.72846071;7.755752718;116.5098221;56.0018455;28.84971507;8.037101448;1.772230654;1.08122E+13;1.26105E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5755457753;55.74894982;55.74666794;55.70316954;55.70079327;33.70837777;0.103904326;Local;EUR;Gross;-0.000484887;0.00096106;0.00096106;0.00096106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.2554263;0.050320823;0;0.050320823;4911;0.000620193;0.000711385;-0.000481607;-2.51E-06;0.986222857;05.01.2021 19:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-06 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.7668646;254.3325136;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.758061805;7.770693188;7.754496368;7.767121946;0.06649318;0.068766353;7.753132793;7.765580562;123.9950453;124.2216322;0.066462622;0.068734749;7.749569621;7.762011669;123.9380599;124.1645427;0.065709755;0.067979591;7.755567123;7.768106522;120.4602811;120.6829573;0.065679556;0.067948349;7.752002832;7.764536468;120.4049201;120.627494;54.60134108;7.736726398;115.7663946;54.86790861;28.25867725;8.034361731;1.772230654;1.08122E+13;1.25894E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5788472097;54.64390729;54.63458397;54.59679862;54.5873859;32.93531484;0.103217275;Local;EUR;Gross;-0.001670015;-0.00071056;-0.00071056;-0.00071056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.0709254;0.050609473;0;0.050609473;4911;0.001420586;0.000898618;0.000938296;0.000896102;0.989476076;06.01.2021 19:45;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-07 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.7239508;254.2462453;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.751358474;7.763890397;7.747757402;7.760283503;0.070895697;0.073156388;7.746091119;7.758440047;123.7439977;123.9692983;0.070862761;0.073122401;7.742492494;7.754835685;123.6865096;123.9117055;0.070118016;0.072375408;7.748694872;7.761135123;120.2190513;120.4404786;0.070085441;0.072341785;7.745095037;7.757529508;120.1632007;120.3845252;54.01687544;7.729621155;115.5471978;54.2834195;27.15677486;8.03162201;1.772230654;1.08122E+13;1.25851E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5849397097;54.08284793;54.07234989;54.03619406;54.02561045;31.63005581;0.103020164;Local;EUR;Gross;-0.000339195;-0.001049514;-0.001049514;-0.001049514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.0330401;0.051142149;0;0.051142149;4911;0.000682642;0.001143521;0.001621579;0.002040648;0.990117397;07.01.2021 19:25;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-08 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.8272589;254.4900635;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.757597071;7.769964056;7.753996553;7.766357798;0.059533704;0.061778139;7.753200049;7.76538665;124.0378851;124.2614402;0.059506073;0.061749466;7.749601571;7.761782517;123.9803156;124.203767;0.058779065;0.061020267;7.755369489;7.767646111;120.4946648;120.7143992;0.058751784;0.060991946;7.751770005;7.764040929;120.4387399;120.6583722;53.51291914;7.735889743;115.8249256;53.78050292;26.11169989;8.028882285;1.772230654;1.08122E+13;1.25971E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;5849397097;53.58437396;53.57730996;53.53665983;53.5295071;30.49483072;0.103342388;Local;EUR;Gross;0.000958984;-9.15E-05;-9.15E-05;-9.15E-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.1386091;0.051142149;0;0.051142149;4911;0.00030364;0.000834354;0.001925711;0.002876705;0.988238376;08.01.2021 19:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-11 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.6020613;254.0135147;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.731432191;7.744221343;7.727492842;7.740275478;0.082702452;0.08498961;7.725261042;7.737863905;123.1419544;123.3714581;0.082660314;0.084946306;7.721324837;7.733921279;123.0792107;123.3085975;0.081927675;0.084211535;7.728316886;7.741012718;119.6434837;119.8690204;0.081885931;0.084168627;7.724379124;7.737068487;119.5825225;119.8079443;53.47274732;7.709543393;115.014793;53.74032352;26.34299711;8.020663086;1.772230654;1.08122E+13;1.2573E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;6409495222;53.55184686;53.53837016;53.50414278;53.49058421;30.6435404;0.102517947;Local;EUR;Gross;-0.001872564;-0.001963928;-0.001963928;-0.001963928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.9273748;0.05603917;0;0.05603917;4911;0.000488275;0.000157037;0.002414926;0.003034194;0.991928382;11.01.2021 19:45;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-12 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.2244047;253.1715858;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.702370155;7.715738831;7.698339724;7.711701405;0.12313545;0.12545751;7.693125843;7.706300499;122.0593552;122.2949368;0.123071017;0.125391862;7.689100249;7.702268012;121.995485;122.2309433;0.122300773;0.12461942;7.697716127;7.710987608;118.6239338;118.8553453;0.122236777;0.12455421;7.693688131;7.706952668;118.5618612;118.7931517;54.69342141;7.681015558;114.0207784;54.95178031;27.70684281;8.01792333;1.772230654;1.08122E+13;1.25311E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;6560615099;54.7523722;54.72713497;54.70025319;54.6749362;31.96266699;0.101424742;Local;EUR;Gross;-0.003314504;-0.005271923;-0.005271923;-0.005271923;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.561513;0.057360434;0;0.057360434;4911;-0.000619622;-0.000794972;0.001793808;0.00223681;0.998509783;12.01.2021 19:25;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-13 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.6599359;254.1653765;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.737409536;7.750054683;7.733287218;7.745925628;0.074854534;0.077127654;7.731843228;7.744304254;123.6087409;123.8349968;0.074814653;0.077086562;7.727723875;7.740178262;123.542885;123.7690203;0.074068095;0.07633796;7.734596181;7.747149094;120.0922275;120.3145627;0.074028633;0.076297289;7.730475361;7.743021586;120.028245;120.2504618;54.85684494;7.715979436;115.4361669;55.12106252;27.18805809;8.015183561;1.772230654;1.08122E+13;1.25802E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;6706019994;54.9026972;54.89203535;54.85302116;54.84227085;31.64200082;0.102864478;Local;EUR;Gross;0.003925364;-0.001367253;-0.001367253;-0.001367253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.9905357;0.05863173;0;0.05863173;4911;-0.000873823;-0.000242656;0.000918417;0.001993611;0.990816476;13.01.2021 19:45;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-14 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.7058173;254.2795579;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.739987471;7.751877178;7.735688507;7.74757161;0.068238397;0.070410427;7.734939187;7.746653927;123.837484;124.0554819;0.068200496;0.07037132;7.730643027;7.742351261;123.7687019;123.9865787;0.067417843;0.069586841;7.737431807;7.749233866;120.3104907;120.5248572;0.067380398;0.069548191;7.733134262;7.744929766;120.2436675;120.457915;57.01306703;7.717534366;115.6361409;57.28475667;27.85795079;8.012443785;1.772230654;1.08122E+13;1.25856E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;6994190828;57.06264124;57.05559309;57.00793593;57.00077987;32.34919741;0.10302609;Local;EUR;Gross;0.000449241;-0.000918626;-0.000918626;-0.000918626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.0374548;0.061151251;0;0.061151251;4911;-0.002075264;-0.000718494;-0.001158753;0.001273684;0.989939739;14.01.2021 19:25;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-15 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.6604404;254.1877292;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.733461039;7.745574633;7.726027521;7.738129471;0.073231721;0.075436533;7.728018997;7.739954496;123.5231343;123.7432544;0.07316133;0.075364022;7.720590711;7.732514737;123.404402;123.6243105;0.07242328;0.074624959;7.730708986;7.742733364;120.01003;120.2264398;0.072353666;0.074553228;7.723278114;7.735290934;119.8946746;120.1108764;56.00923823;7.711053095;115.3428711;56.27813197;28.01669349;8.010004462;1.772213184;1.08122E+13;1.25759E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;12099782120;56.10227225;56.09337607;56.05257707;56.04358556;32.5435294;0.102719083;Local;EUR;Gross;-0.000361133;-0.001279427;-0.001279427;-0.001279427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.9530556;0.101246695;0.0045435;0.105790195;4911;0.001107755;3.95E-05;-5.23E-05;0.001313245;0.99066157;15.01.2021 20:05;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-18 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.4838983;253.8210199;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.71246146;7.725033634;7.703971537;7.716529872;0.090992639;0.093237322;7.705660688;7.718049848;122.8090828;123.0351198;0.090892474;0.093134686;7.697178252;7.709553773;122.6738939;122.899682;0.09016398;0.092405449;7.709029368;7.721509859;119.3305831;119.552745;0.090064727;0.092303728;7.700543223;7.713009976;119.1992232;119.4211407;56.26974325;7.690434822;114.7018691;56.5359945;28.33945286;8.001783571;1.772213184;1.08122E+13;1.2556E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;13836964649;56.36435021;56.35006403;56.31486885;56.30049067;32.81271461;0.10208924;Local;EUR;Gross;-0.001442671;-0.002720253;-0.002720253;-0.002720253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.7790884;0.116435141;0.0045435;0.12097864;4911;5.17E-05;-3.69E-05;-5.73E-07;0.001276299;0.993514262;18.01.2021 19:45;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-19 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.5609333;254.0055293;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.715829269;7.728447693;7.707124004;7.719728192;0.082646763;0.084907155;7.709660001;7.72209513;122.9719094;123.1985336;0.082553518;0.084811359;7.700961696;7.713382796;122.8331682;123.0595367;0.081846049;0.084103186;7.712713975;7.725240577;119.4819372;119.7046653;0.081753707;0.084008297;7.704012225;7.716524694;119.3471336;119.5696103;55.41606887;7.694023764;114.8217075;55.68126015;26.76414753;7.99904322;1.772213184;1.08122E+13;1.25648E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;14192047524;55.50913759;55.49739891;55.46173879;55.44991371;31.05079498;0.102300046;Local;EUR;Gross;0.000726927;-0.001995303;-0.001995303;-0.001995303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.8558732;0.119539683;0.0045435;0.124083183;4911;0.000703033;0.001386864;0.000702459;0.002664933;0.992075966;19.01.2021 19:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-20 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.5402719;253.9694955;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.712527803;7.725037958;7.703495354;7.715990858;0.084125804;0.086371064;7.706248318;7.718576424;122.947798;123.1728485;0.084027281;0.086269911;7.697223223;7.709536891;122.803809;123.0285958;0.083313377;0.085555446;7.709356969;7.721775927;119.4614456;119.6826449;0.083215805;0.085455249;7.700328234;7.712732647;119.3215395;119.5424798;55.97560923;7.690588366;114.8189136;56.24253963;27.22631791;7.996302855;1.772213184;1.08122E+13;1.25625E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;14729663499;56.08893791;56.07707238;56.04242383;56.03047128;31.57015025;0.102235294;Local;EUR;Gross;-0.000141862;-0.002136882;-0.002136882;-0.002136882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.8355708;0.12424014;0.0045435;0.128783639;4911;-0.000493236;-0.000406367;0.000208876;0.002257483;0.992337421;20.01.2021 19:25;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-21 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.1451476;253.0881357;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.678140646;7.691279622;7.669011402;7.682134756;0.126947563;0.129234256;7.668615835;7.681564258;121.5855048;121.8176337;0.126796623;0.129080598;7.659497916;7.672430943;121.4409407;121.6727936;0.126083892;0.128367284;7.67334537;7.686388888;118.1710302;118.399083;0.12593398;0.128214656;7.664221828;7.677249837;118.0305258;118.2583075;56.22853539;7.656409485;113.5812069;56.49154281;28.76648158;7.993562464;1.772213184;1.08122E+13;1.25187E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;14902290599;56.34988088;56.32475637;56.30113621;56.27593069;33.09667707;0.100953122;Local;EUR;Gross;-0.003470337;-0.005599804;-0.005599804;-0.005599804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.4524481;0.125749444;0.0045435;0.130292944;4911;0.000394892;-0.000796864;0.00060385;0.001458819;0.999174337;21.01.2021 19:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-22 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.2008931;253.2245855;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.682881821;7.695694082;7.673629305;7.686426135;0.119405325;0.1216536;7.673936621;7.686562404;121.8900052;122.1190271;0.119261525;0.121507092;7.664694877;7.677305455;121.7432127;121.9719588;0.118519748;0.120764875;7.678375498;7.691094344;118.4612682;118.6863283;0.118377014;0.120619438;7.669128409;7.681831937;118.318605;118.543394;57.68641581;7.660975857;113.8639032;57.95263909;28.72822489;7.990822059;1.772213184;1.08122E+13;1.25252E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;15102334779;57.8112609;57.78856218;57.76222903;57.73944197;33.01335563;0.101197782;Local;EUR;Gross;0.000539139;-0.005063684;-0.005063684;-0.005063684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.5097794;0.12749846;0.0045435;0.13204196;4911;-0.001488857;-0.000148474;-0.000885906;0.001310129;0.998130659;22.01.2021 19:25;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-25 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.5206579;253.9782584;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.700830906;7.71280076;7.691165987;7.703120818;0.082688912;0.084864806;7.694679425;7.706473089;122.8111294;123.0298105;0.082585134;0.084758296;7.685022226;7.696801089;122.6569955;122.8754021;0.081838069;0.084010935;7.697722659;7.709604253;119.3277561;119.5427818;0.081735358;0.083905497;7.688061642;7.699928323;119.1779939;119.3927498;57.82127044;7.678222766;114.6730584;58.09313179;27.5260337;7.982600749;1.772213184;1.08122E+13;1.25619E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;15785547912;57.92673459;57.91597548;57.88058725;57.86973519;31.81077782;0.102122454;Local;EUR;Gross;0.002976302;-0.002102452;-0.002102452;-0.002102452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.8301332;0.133471894;0.0045435;0.138015394;4911;-0.000569335;0.000627966;-0.001454736;0.001938918;0.992289856;25.01.2021 19:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-26 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.4495985;253.8284546;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.688233231;7.700623377;7.678358596;7.690732828;0.090871784;0.093093882;7.681455337;7.693664686;122.3041342;122.5276612;0.09075507;0.092974314;7.671589408;7.683783075;122.1470489;122.3702888;0.090037705;0.09225664;7.684812469;7.697112044;118.8411149;119.0608288;0.089922062;0.092138147;7.674942227;7.687226005;118.6884774;118.9079091;56.84408058;7.665788024;114.2332696;57.11182534;26.41102791;7.979039769;1.772213184;1.08122E+13;1.25541E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;16144972220;56.97183202;56.95904492;56.92690264;56.91402882;30.5122819;0.101738477;Local;EUR;Gross;-0.000589829;-0.002691041;-0.002691041;-0.002691041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.7621283;0.136614394;0.0045435;0.141157894;4911;0.001157422;0.001260823;-0.000298998;0.003202186;0.993457059;26.01.2021 19:35;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2021-01-27 00:00:00.000;Nominal;DE000A0Z27U8;DE000A0Z27V6;7A0Y;7AXV;iBoxx € Overall ex-Subordinated;111.4704337;253.8860968;111.875166;254.5133606;1;0;1;0;NULL;NULL;7.684385397;7.696513966;7.674422481;7.686535325;0.087576757;0.089773776;7.677868513;7.689818935;122.2184266;122.4388235;0.087463212;0.089657383;7.667914047;7.679848974;122.0599687;122.2800798;0.086725446;0.088919328;7.681094495;7.69313382;118.7559129;118.9726088;0.086613005;0.088804042;7.671135846;7.683159561;118.6019441;118.8183591;57.64600093;7.66125574;114.1241357;57.91509862;26.26710936;7.976299295;1.772213184;1.08122E+13;1.25568E+13;1.26041E+13;EUR;*;*;*;*;*;*;*;*;*;EXX#SUB;*;*;16301169118;57.77952018;57.76837259;57.73432149;57.72308314;30.27924101;0.10168201;Local;EUR;Gross;0.000227091;-0.002464561;-0.002464561;-0.002464561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.7857207;0.137980047;0.0045435;0.142523547;4911;-0.000674779;0.000191688;-0.000973575;0.003394488;0.993029501;2021-01-27 19:35:48.077;NULL;NULL;NULL;NULL;NULL;NULL;NULL
